sta,n,span,order,n_segments,skipped_segments,n_blocks,dropped_blocks,n_flags,coef_bytes,gram_bytes,grid_bytes,raw_bytes,npz_bytes,seconds,error
SILN,914,2.5955,37,2,2,3,0,0,3144,81816,64920,186660,108214,0.013,
SILT,4933,18.7187,166,2,0,16,0,0,13440,1159632,355176,1006536,1216685,0.086,
SILV,374,10.2341,93,0,2,9,3,0,5064,248568,17808,76500,220781,0.016,
SIM1,3392,9.4319,92,0,1,10,0,0,5352,248136,162816,692172,304473,0.04,
SIM2,,,,,,,,,,,,2244,,0.0,"ValueError: SIM2.tenv3: 10 epochs, need 24"
SIM4,2010,12.1506,114,2,5,10,0,0,7872,452160,136176,410244,462497,0.036,
SIM9,1830,7.436,76,2,2,8,0,0,6528,274704,130776,373524,290760,0.026,
SIMA,5209,16.5667,149,0,0,17,0,0,8904,608952,250032,1062840,706806,0.078,
SIMC,1338,4.3121,51,0,0,5,0,0,2808,85176,64224,273156,109676,0.022,
SIMH,4939,14.6612,134,0,0,15,0,0,7920,498240,237072,1007760,592176,0.065,
SIMI,809,2.5681,37,0,0,3,0,0,1848,46824,38832,165240,64732,0.011,
SIMM,3735,12.4161,116,3,1,13,0,0,10512,574560,268872,762144,627805,0.058,
SIMO,4124,25.0157,217,0,0,17,6,0,10536,1209528,197712,841500,1262592,0.082,
SIMP,451,3.7235,46,0,3,3,0,0,2064,65184,21432,92208,67136,0.01,
SIN0,1000,3.1485,42,0,1,4,0,0,2280,60600,48000,204204,81457,0.013,
SIN1,3971,12.7118,118,2,0,13,0,0,10176,654912,285912,810288,714502,0.078,
SIN2,2831,9.0541,89,2,1,10,0,0,7824,382080,203328,577728,419830,0.039,
SIN3,345,0.9638,24,0,1,1,0,0,912,19056,16560,70584,28354,0.005,
SINC,2212,12.9719,120,4,2,11,0,0,9480,501000,154584,451452,523687,0.038,
SINE,3596,10.2807,99,0,0,11,0,0,5832,284616,172608,733788,346538,0.042,
SING,2728,9.1745,90,2,0,10,0,0,7896,386184,196416,556716,416314,0.037,
SINL,2810,8.7091,86,3,13,9,0,0,6984,279048,171672,573444,330731,0.034,
SINP,2478,14.3245,131,0,1,9,0,0,5976,454680,118944,505716,471734,0.043,
SINT,81,3.499,20,0,1,3,3,0,1440,22752,3816,16728,28383,0.005,
SIO3,6331,18.1738,162,3,7,19,0,0,14136,1024296,435960,1291728,1138930,0.105,
SIO5,8608,24.2683,211,6,2,25,0,1,19920,1562880,614976,1756236,1724694,0.143,
SIOB,1517,9.2868,91,2,10,8,3,0,6168,281208,87576,309672,283984,0.024,
SIOF,2115,6.0507,65,2,1,7,0,0,5568,206784,143808,431664,244857,0.029,
SION,120,0.3286,19,0,1,1,0,0,792,13656,5760,24684,18399,0.003,
SIPC,5784,18.3053,163,3,1,19,0,0,14592,1040064,414480,1180140,1130275,0.102,
SIPI,26,0.0739,6,0,1,1,0,0,480,5232,1248,5508,9447,0.003,
SIPO,419,2.2012,34,0,0,3,0,0,1776,41568,20112,85680,51140,0.007,
SIR1,121,2.6612,30,0,2,2,3,0,1368,31176,5760,24888,32663,0.007,
SIR2,292,1.2101,26,0,0,2,0,0,1272,25608,14016,59772,34319,0.005,
SIR3,339,2.6091,37,0,2,3,0,0,1848,46824,16272,69360,52684,0.007,
SIR4,6975,20.4791,180,2,0,21,0,0,15672,1403784,502200,1423104,1527627,0.115,
SIRC,1373,3.8905,48,2,0,4,0,0,4008,127320,98856,280296,160937,0.017,
SIRI,6636,20.052,177,3,1,20,0,0,15504,1352448,476232,1353948,1491687,0.133,
SIRN,2229,6.7872,71,2,0,7,0,0,6072,251208,160488,454920,284369,0.03,
SIRO,2589,8.3395,83,0,0,9,0,0,4824,205848,124272,528360,244496,0.03,
SIRT,2304,6.7872,71,2,0,7,0,0,6072,251208,165888,470220,287031,0.03,
SIS1,430,2.8336,39,0,0,3,0,0,1896,50568,20640,87924,57182,0.008,
SIS2,120,0.4682,20,0,1,1,0,0,816,14640,5760,24684,19280,0.003,
SISC,64,0.386,16,0,1,1,0,0,720,10992,3072,13260,15066,0.003,
SISD,4022,11.4661,108,2,0,12,0,0,9408,558576,289584,820692,625585,0.056,
SISI,4129,13.8726,127,2,0,13,3,0,10608,701712,297120,842520,752953,0.071,
SISS,2222,7.1294,74,2,5,8,0,0,5976,226296,145272,453492,268560,0.034,
SIST,2767,7.8302,79,0,0,8,0,0,4416,186048,132816,564672,230072,0.032,
SIT1,1914,10.7598,103,3,6,9,0,0,7344,354672,120240,390660,373306,0.035,
SITA,3021,9.8124,95,2,6,10,0,0,7488,350544,198744,616488,401555,0.042,
SITE,3123,8.9418,88,0,0,9,0,0,4944,226608,149904,637296,278806,0.04,
SITI,2683,7.666,78,0,0,8,0,0,4392,182232,128784,547536,222492,0.031,
SIV1,154,0.449,20,0,2,1,0,0,816,14640,7392,31620,20135,0.004,
SIV2,82,0.2218,18,0,1,1,0,0,768,12720,3936,16932,16605,0.005,
SIVA,821,6.1437,66,0,1,3,0,0,2544,119904,39096,167688,112326,0.016,
SIVE,2297,6.7872,71,3,0,7,0,0,6480,251904,165384,468792,290817,0.029,
SIVL,1189,4.8487,55,0,0,4,3,0,2592,91488,56904,242760,107456,0.013,
SIVN,180,0.7009,22,0,1,1,0,0,864,16752,8640,36924,22449,0.004,
SIVS,2351,6.7872,71,2,0,7,0,0,6072,251208,169272,479808,288542,0.033,
SIW2,6979,19.6386,174,3,2,20,0,0,15288,1147848,494784,1423920,1264082,0.13,
SIXM,281,0.7666,23,0,1,1,0,0,888,17880,13488,57528,25546,0.005,
SJ51,4710,13.3908,124,4,18,14,0,0,10680,547320,296040,961044,652036,0.069,
SJAC,1397,5.6208,61,0,0,6,0,0,3360,116592,67056,285192,135606,0.018,
SJAV,5310,18.3409,163,7,20,18,0,0,14544,867792,335640,1083444,991892,0.081,
SJB1,5124,17.4292,156,3,2,18,0,0,13824,950400,364536,1045500,1026684,0.083,
SJB5,1842,5.5633,61,0,1,6,0,0,3360,116592,88416,375972,146605,0.022,
SJCH,1667,6.5489,69,0,0,6,3,0,3552,141936,79800,340272,159458,0.02,
SJD1,3287,9.0814,89,0,1,10,0,0,5280,234960,157776,670752,288720,0.041,
SJDA,3352,14.0424,129,0,0,15,0,0,7800,466440,160896,684012,519984,0.051,
SJDM,385,1.076,25,0,0,2,0,0,1248,24336,18480,78744,35318,0.008,
SJDP,675,2.0288,33,0,0,2,0,0,1440,35856,32328,137904,51077,0.008,
SJDV,8285,24.6242,213,4,4,25,0,0,18960,1639488,579792,1690344,1781342,0.202,
SJFR,469,1.9986,32,0,0,2,0,0,1416,34248,22512,95880,44487,0.007,
SJGU,658,1.9986,32,0,1,2,0,0,1416,34248,31584,134436,49492,0.012,
SJHN,2226,9.1417,90,0,0,9,0,0,4992,235248,106632,454308,263362,0.041,
SJHS,1029,2.8364,39,0,0,3,0,0,1896,50568,49392,210120,72785,0.014,
SJNE,520,3.4634,44,0,1,4,0,0,2328,64824,24960,106284,72272,0.01,
SJO1,799,2.3217,35,0,0,3,0,0,1800,43272,38352,163200,62083,0.013,
SJOR,1899,5.3279,59,0,0,6,0,0,3312,110736,91152,387600,144732,0.027,
SJP2,2542,7.6057,77,0,0,8,0,0,4368,178464,122016,518772,216576,0.029,
SJPA,6201,18.1903,162,0,0,19,0,0,9840,714720,297648,1265208,840383,0.094,
SJPL,5562,17.8563,159,4,0,17,0,0,14232,993048,400464,1134852,1090406,0.101,
SJPU,6074,17.2539,155,8,21,18,0,0,14832,814416,384456,1239300,957325,0.104,
SJRP,6683,19.6386,174,2,0,20,0,0,15048,1393320,481176,1363536,1524461,0.113,
SJSP,4742,13.3142,123,2,0,14,0,0,10728,688680,341424,967572,767141,0.07,
SJUA,1288,3.9316,48,0,8,4,0,0,2424,73848,61824,262956,98601,0.016,
SJUK,488,6.3326,67,0,2,4,0,0,2880,127200,23424,99756,111650,0.011,
SJV2,3920,10.8693,103,0,0,11,0,0,5928,304200,188160,799884,375296,0.059,
SKA1,2248,9.1718,90,0,0,10,0,0,5304,239304,107904,458796,267950,0.046,
SKAR,1295,3.9233,48,0,0,4,0,0,2424,73848,62160,264384,99107,0.016,
SKCH,9302,26.6201,229,8,0,27,0,0,22416,1922736,669744,1897812,2116864,0.191,
SKCO,1970,6.3573,67,0,0,7,0,0,3816,139368,94560,402084,170184,0.023,
SKDA,2918,11.1458,106,0,0,11,0,0,6000,319392,140064,595476,362750,0.037,
SKED,1185,18.3573,163,3,2,15,0,0,12504,946296,81672,241944,878728,0.043,
SKEE,7418,20.4901,180,4,1,21,0,0,16464,1240320,530880,1513476,1365535,0.124,
SKEG,592,1.7659,31,0,0,2,0,0,1392,32688,28416,120972,46908,0.008,
SKEJ,2749,7.5373,77,0,0,8,0,0,4368,178464,131952,561000,224512,0.029,
SKEP,,,,,,,,,,,,1632,,0.0,"ValueError: SKEP.tenv3: 7 epochs, need 24"
SKG1,1092,2.9869,40,0,0,3,0,0,1920,52512,52416,222972,74352,0.012,
SKGT,2303,6.4394,68,0,0,7,0,0,3840,142656,110544,470016,179390,0.03,
SKHA,3180,11.206,106,2,3,11,0,0,8280,429720,215112,648924,484595,0.051,
SKIE,631,1.9548,32,0,0,2,0,0,1416,34248,30288,128928,48763,0.014,
SKIG,399,2.0342,33,0,0,2,0,0,1440,35856,18888,81600,44031,0.007,
