sta,component,model,n_params,bic_image,bic_raw,rss_image,rss_raw,rank_image,rank_raw,error
0HIS,east,trend,2,-37360.03044048859,,0.023917766799638484,,3,,
0HIS,east,trend_annual,4,-41634.56088584492,,0.006176033406138093,,2,,
0HIS,east,trend_annual_semi,6,-41743.98538238247,,0.005936139718353109,,0,,
0HIS,east,trend_quad_annual_semi,7,-41737.910762683154,,0.005932419695374627,,1,,
0HIS,north,trend,2,-40697.56106935819,,0.008343147563977743,,3,,
0HIS,north,trend_annual,4,-40872.94682097167,,0.007853889126508215,,2,,
0HIS,north,trend_annual_semi,6,-41044.934487007966,,0.007401253791186243,,1,,
0HIS,north,trend_quad_annual_semi,7,-41154.148364093126,,0.00713236202635982,,0,,
0HIS,up,trend,2,-30996.048808854597,,0.17818462790348905,,3,,
0HIS,up,trend_annual,4,-33031.256681524035,,0.09327095254564899,,2,,
0HIS,up,trend_annual_semi,6,-33185.80008130695,,0.08838073030606979,,0,,
0HIS,up,trend_quad_annual_semi,7,-33183.56039749205,,0.08821852297500556,,1,,
0HJO,east,trend,2,-94506.17215855101,,0.06054695581775824,,3,,
0HJO,east,trend_annual,4,-103746.39072292359,,0.019073700214910054,,2,,
0HJO,east,trend_annual_semi,6,-103969.87035223757,,0.018507659966978073,,1,,
0HJO,east,trend_quad_annual_semi,7,-103986.9487486806,,0.01844756463133448,,0,,
0HJO,north,trend,2,-89072.85878133021,,0.11926075516580696,,3,,
0HJO,north,trend_annual,4,-89157.28596947136,,0.11774668811251995,,2,,
0HJO,north,trend_annual_semi,6,-89237.91147057104,,0.11630699662859226,,1,,
0HJO,north,trend_quad_annual_semi,7,-95647.29906198199,,0.05221854118520778,,0,,
0HJO,up,trend,2,-76061.26736830539,,0.6046908634548078,,3,,
0HJO,up,trend_annual,4,-80448.28037291527,,0.34901815904206923,,2,,
0HJO,up,trend_annual_semi,6,-80700.77563743161,,0.33743673823400366,,1,,
0HJO,up,trend_quad_annual_semi,7,-81928.69326525465,,0.2891813704560559,,0,,
0HJV,east,trend,2,-57579.674921756756,,0.017540808948324355,,3,,
0HJV,east,trend_annual,4,-61179.98269377736,,0.008010410787052509,,2,,
0HJV,east,trend_annual_semi,6,-61221.8780817189,,0.007909049311306073,,1,,
0HJV,east,trend_quad_annual_semi,7,-61361.661032966855,,0.007659070047146119,,0,,
0HJV,north,trend,2,-56650.277876157794,,0.021454110273081983,,3,,
0HJV,north,trend_annual,4,-59163.112247625126,,0.012400875307808729,,1,,
0HJV,north,trend_annual_semi,6,-59155.87318916291,,0.012375012093594345,,2,,
0HJV,north,trend_quad_annual_semi,7,-59944.03702861017,,0.010413135503174716,,0,,
0HJV,up,trend,2,-45363.35985868521,,0.24755157904662756,,3,,
0HJV,up,trend_annual,4,-48043.11561759614,,0.1380064546765481,,2,,
0HJV,up,trend_annual_semi,6,-48170.20036699014,,0.13376797458161116,,1,,
0HJV,up,trend_quad_annual_semi,7,-48194.8172252226,,0.1328133136562572,,0,,
0HLL,east,trend,2,-64189.76955765963,,0.032749233091201084,,3,,
0HLL,east,trend_annual,4,-72014.77139502713,,0.0075593039881466356,,2,,
0HLL,east,trend_annual_semi,6,-72245.8946781121,,0.007216431728798491,,1,,
0HLL,east,trend_quad_annual_semi,7,-72609.86342301648,,0.0067309173399103354,,0,,
0HLL,north,trend,2,-71517.67744123504,,0.008322153617499859,,3,,
0HLL,north,trend_annual,4,-71624.38149564459,,0.008131641724936831,,2,,
0HLL,north,trend_annual_semi,6,-72054.58037846739,,0.0074792085519728,,0,,
0HLL,north,trend_quad_annual_semi,7,-72047.77420899598,,0.007476722194306385,,1,,
0HLL,up,trend,2,-52958.677966820076,,0.267345401553447,,3,,
0HLL,up,trend_annual,4,-55316.36451213891,,0.1714960406198704,,2,,
0HLL,up,trend_annual_semi,6,-55386.612932034026,,0.1687160895157315,,1,,
0HLL,up,trend_quad_annual_semi,7,-55388.23438004317,,0.16839447916938188,,0,,
0HLM,east,trend,2,-36658.77057417312,,0.019572025730610478,,3,,
0HLM,east,trend_annual,4,-39289.414251038324,,0.008255332045820022,,2,,
0HLM,east,trend_annual_semi,6,-39747.28361319025,,0.007073000111832404,,1,,
0HLM,east,trend_quad_annual_semi,7,-40226.79874709109,,0.006033146404012334,,0,,
0HLM,north,trend,2,-39309.42839390818,,0.008244682152552236,,3,,
0HLM,north,trend_annual,4,-40212.924897533114,,0.006108303308122627,,2,,
0HLM,north,trend_annual_semi,6,-40507.857090127596,,0.005519116074010661,,0,,
0HLM,north,trend_quad_annual_semi,7,-40502.99675397736,,0.005513416665029568,,1,,
0HLM,up,trend,2,-29729.761689477622,,0.18755122360233464,,3,,
0HLM,up,trend_annual,4,-30959.716776339148,,0.1249177606932364,,2,,
0HLM,up,trend_annual_semi,6,-31088.334849803952,,0.11916021544596155,,0,,
0HLM,up,trend_quad_annual_semi,7,-31082.80460713335,,0.11906317452450138,,1,,
0HLO,east,trend,2,-47554.27792132743,,0.039724846484957256,,3,,
0HLO,east,trend_annual,4,-55180.43685130561,,0.0062119606205864614,,2,,
0HLO,east,trend_annual_semi,6,-55406.11605112287,,0.005857045602110872,,1,,
0HLO,east,trend_quad_annual_semi,7,-55411.76888582527,,0.005837205708568894,,0,,
0HLO,north,trend,2,-52526.82206780381,,0.011878804080267254,,3,,
0HLO,north,trend_annual,4,-54299.668368102284,,0.007692972307135605,,2,,
0HLO,north,trend_annual_semi,6,-54715.6793172893,,0.006925898074816893,,1,,
0HLO,north,trend_quad_annual_semi,7,-54801.981376031275,,0.0067686037005604115,,0,,
0HLO,up,trend,2,-40539.90622156732,,0.2180899480726151,,3,,
0HLO,up,trend_annual,4,-42542.76348473891,,0.13356893460671018,,2,,
0HLO,up,trend_annual_semi,6,-42588.14694907748,,0.13157251976239093,,1,,
0HLO,up,trend_quad_annual_semi,7,-42603.13593926084,,0.13082996044304893,,0,,
0HMS,east,trend,2,-69951.62913150032,,0.016178196223159334,,3,,
0HMS,east,trend_annual,4,-74675.3649313126,,0.006825943437606005,,2,,
0HMS,east,trend_annual_semi,6,-74722.29510629656,,0.006746700996085837,,1,,
0HMS,east,trend_quad_annual_semi,7,-74824.31536681237,,0.0066122026422018665,,0,,
0HMS,north,trend,2,-69800.89322748252,,0.01662821385124725,,3,,
0HMS,north,trend_annual,4,-72982.5695118415,,0.009289155804280589,,2,,
0HMS,north,trend_annual_semi,6,-73737.63759006807,,0.008071003311730596,,1,,
0HMS,north,trend_quad_annual_semi,7,-73841.79816161252,,0.007907023469350339,,0,,
0HMS,up,trend,2,-53528.78502603074,,0.32146769616323434,,3,,
0HMS,up,trend_annual,4,-56392.93030569609,,0.19026918168759946,,2,,
0HMS,up,trend_annual_semi,6,-56450.17539474508,,0.1877075953446463,,1,,
0HMS,up,trend_quad_annual_semi,7,-56454.534189486265,,0.18726497889930616,,0,,
0HNA,east,trend,2,-48780.38977227365,,0.015438024181446974,,3,,
0HNA,east,trend_annual,4,-51931.65819239855,,0.006882095490827522,,2,,
0HNA,east,trend_annual_semi,6,-51937.300643480216,,0.006843256706892483,,1,,
0HNA,east,trend_quad_annual_semi,7,-51947.4045039738,,0.006811257002550476,,0,,
0HNA,north,trend,2,-51156.53463204726,,0.008421843598223297,,3,,
0HNA,north,trend_annual,4,-52085.656997148646,,0.006617037700818528,,2,,
0HNA,north,trend_annual_semi,6,-52587.555577471605,,0.005797487825740789,,1,,
0HNA,north,trend_quad_annual_semi,7,-52735.881096936166,,0.005570506568336417,,0,,
0HNA,up,trend,2,-38897.8263426362,,0.19195341343316455,,3,,
0HNA,up,trend_annual,4,-40273.6472182069,,0.13457842284639973,,2,,
0HNA,up,trend_annual_semi,6,-40336.9944228275,,0.13186396392508198,,0,,
0HNA,up,trend_quad_annual_semi,7,-40328.97222934852,,0.13185549246642295,,1,,
0HOA,east,trend,2,-61244.06888791094,,0.02866818714607741,,3,,
0HOA,east,trend_annual,4,-66956.46690902325,,0.009260119913247693,,2,,
0HOA,east,trend_annual_semi,6,-67042.32616500412,,0.009074033832744343,,1,,
0HOA,east,trend_quad_annual_semi,7,-67389.75023538366,,0.008458812439229012,,0,,
0HOA,north,trend,2,-66275.01331540607,,0.010627992422231631,,3,,
0HOA,north,trend_annual,4,-66535.56616903396,,0.010061687514688309,,2,,
0HOA,north,trend_annual_semi,6,-66890.76844864919,,0.009349379247668477,,1,,
0HOA,north,trend_quad_annual_semi,7,-66948.32978329311,,0.009228291865648105,,0,,
0HOA,up,trend,2,-50272.15176955946,,0.24960365075127158,,3,,
0HOA,up,trend_annual,4,-52993.39275855691,,0.1454416559286644,,2,,
0HOA,up,trend_annual_semi,6,-53110.20190538015,,0.14165158455954235,,1,,
0HOA,up,trend_quad_annual_semi,7,-53178.15650082789,,0.13953067609930853,,0,,
0HOB,east,trend,2,-89174.85685506235,,0.03966677282941343,,3,,
0HOB,east,trend_annual,4,-99567.88871985316,,0.009627766767038675,,2,,
0HOB,east,trend_annual_semi,6,-99991.94596345972,,0.009066247136698787,,1,,
0HOB,east,trend_quad_annual_semi,7,-100352.56251887942,,0.008621888747500453,,0,,
0HOB,north,trend,2,-95132.6237815022,,0.017641676060177927,,3,,
0HOB,north,trend_annual,4,-95971.50127182127,,0.01570149726926214,,2,,
0HOB,north,trend_annual_semi,6,-96327.86260079354,,0.014922494354024936,,1,,
0HOB,north,trend_quad_annual_semi,7,-96918.68427090102,,0.013753699997046585,,0,,
0HOB,up,trend,2,-69801.23700452855,,0.552970747423277,,3,,
0HOB,up,trend_annual,4,-74191.1667319658,,0.3036445809702766,,2,,
0HOB,up,trend_annual_semi,6,-74324.46880872469,,0.2974682149958806,,0,,
0HOB,up,trend_quad_annual_semi,7,-74321.69575218899,,0.297220334817347,,1,,
0HOJ,east,trend,2,-54696.76945744388,,0.026801836190326236,,3,,
0HOJ,east,trend_annual,4,-61126.536116969095,,0.0064867540571966606,,2,,
0HOJ,east,trend_annual_semi,6,-61258.55936448518,,0.0062776843262915966,,1,,
0HOJ,east,trend_quad_annual_semi,7,-61341.159543007874,,0.006153185908083019,,0,,
0HOJ,north,trend,2,-59624.751394582156,,0.00906088984919478,,3,,
0HOJ,north,trend_annual,4,-59798.56033891464,,0.008688588090926177,,2,,
0HOJ,north,trend_annual_semi,6,-60031.465905179466,,0.008223929619265793,,1,,
0HOJ,north,trend_quad_annual_semi,7,-60860.64787575127,,0.006839512021244053,,0,,
0HOJ,up,trend,2,-45112.269845486524,,0.22090555983583182,,3,,
0HOJ,up,trend_annual,4,-46411.05473313538,,0.1653731550612697,,2,,
0HOJ,up,trend_annual_semi,6,-46449.000010172305,,0.16339117285833418,,1,,
0HOJ,up,trend_quad_annual_semi,7,-46454.31994758487,,0.16289780834030831,,0,,
0HOL,east,trend,2,-13004.134628615706,,0.00788112678872027,,3,,
0HOL,east,trend_annual,4,-13926.74783571097,,0.003360956637244428,,1,,
0HOL,east,trend_annual_semi,6,-13918.608342509262,,0.003343068648345787,,2,,
0HOL,east,trend_quad_annual_semi,7,-14207.520227015937,,0.0025539255288171327,,0,,
0HOL,north,trend,2,-13229.425859116416,,0.006420360810115793,,3,,
0HOL,north,trend_annual,4,-13439.988809890641,,0.005233794278163317,,2,,
0HOL,north,trend_annual_semi,6,-13596.875126299463,,0.0044800760483067375,,0,,
0HOL,north,trend_quad_annual_semi,7,-13592.640286864787,,0.004468809267104892,,1,,
0HOL,up,trend,2,-10551.895788665333,,0.07339144760636326,,3,,
0HOL,up,trend_annual,4,-11100.628095905116,,0.0439812396657664,,2,,
0HOL,up,trend_annual_semi,6,-11188.251207409397,,0.04009655975533416,,0,,
0HOL,up,trend_quad_annual_semi,7,-11184.912784569558,,0.03996311253020008,,1,,
0HOO,east,trend,2,-67789.84211841934,,0.034671074788423545,,3,,
0HOO,east,trend_annual,4,-74210.51871894156,,0.011094446003822811,,2,,
0HOO,east,trend_annual_semi,6,-74268.866788648,,0.010946933075203339,,1,,
0HOO,east,trend_quad_annual_semi,7,-75254.45512135912,,0.009180574831157024,,0,,
0HOO,north,trend,2,-72331.65332503869,,0.015518694115861875,,3,,
0HOO,north,trend_annual,4,-75191.25538078502,,0.009326528935671626,,2,,
0HOO,north,trend_annual_semi,6,-75838.67969872746,,0.008291379326128308,,1,,
0HOO,north,trend_quad_annual_semi,7,-75935.33182062955,,0.008138294768192389,,0,,
0HOO,up,trend,2,-55303.74946731255,,0.3160288992090698,,3,,
0HOO,up,trend_annual,4,-58123.90725705363,,0.19125975777314602,,2,,
0HOO,up,trend_annual_semi,6,-58203.18172402412,,0.18801907393968995,,1,,
0HOO,up,trend_quad_annual_semi,7,-58219.88314156862,,0.18717767743149058,,0,,
0HOR,east,trend,2,-57347.30987293659,,0.030150579194284103,,3,,
0HOR,east,trend_annual,4,-62073.93087837978,,0.01119981580748553,,2,,
0HOR,east,trend_annual_semi,6,-62162.66906267733,,0.010955408831869733,,1,,
0HOR,east,trend_quad_annual_semi,7,-62456.56701584177,,0.010285216399571957,,0,,
0HOR,north,trend,2,-61371.54546026111,,0.013014595298382574,,3,,
0HOR,north,trend_annual,4,-61905.781509303226,,0.011599959245908675,,2,,
0HOR,north,trend_annual_semi,6,-62062.36733530605,,0.01118723179158409,,1,,
0HOR,north,trend_quad_annual_semi,7,-63266.7780051641,,0.008684685775199803,,0,,
0HOR,up,trend,2,-46757.329991228115,,0.2750783271874388,,3,,
0HOR,up,trend_annual,4,-49372.45825390581,,0.1587866954341391,,2,,
0HOR,up,trend_annual_semi,6,-49472.14682041935,,0.15496691309512245,,1,,
0HOR,up,trend_quad_annual_semi,7,-49542.72741690983,,0.15243030565110535,,0,,
0HOS,east,trend,2,-87766.70070021771,,0.03710586599173582,,3,,
0HOS,east,trend_annual,4,-96977.84630350715,,0.010314823232439917,,2,,
0HOS,east,trend_annual_semi,6,-97268.61168907092,,0.009882681699285275,,1,,
0HOS,east,trend_quad_annual_semi,7,-97501.73638563266,,0.009556424710088116,,0,,
0HOS,north,trend,2,-95013.7408677673,,0.013578644611392163,,3,,
0HOS,north,trend_annual,4,-95300.62612971854,,0.013016768817229782,,2,,
0HOS,north,trend_annual_semi,6,-95647.88653023771,,0.012374075441590634,,1,,
0HOS,north,trend_quad_annual_semi,7,-95784.17399547818,,0.01212738585646594,,0,,
0HOS,up,trend,2,-70192.18095297496,,0.42480628618388133,,3,,
0HOS,up,trend_annual,4,-73560.61402330351,,0.2655796950950286,,2,,
0HOS,up,trend_annual_semi,6,-73796.8613155796,,0.25638477984597496,,0,,
0HOS,up,trend_quad_annual_semi,7,-73788.09662477834,,0.25638056922650393,,1,,
0HOT,east,trend,2,-77577.32336221784,,0.07598431012631583,,3,,
0HOT,east,trend_annual,4,-79781.93582412272,,0.054814982982718634,,2,,
0HOT,east,trend_annual_semi,6,-79797.73969074736,,0.05454616328059042,,1,,
0HOT,east,trend_quad_annual_semi,7,-83399.7865548969,,0.032086228164673866,,0,,
0HOT,north,trend,2,-85415.72343641213,,0.024014743040587726,,3,,
0HOT,north,trend_annual,4,-85417.1872648482,,0.02394738236151695,,2,,
0HOT,north,trend_annual_semi,6,-85838.88016002566,,0.022450146126926522,,1,,
0HOT,north,trend_quad_annual_semi,7,-86643.33912806843,,0.019921197303305205,,0,,
0HOT,up,trend,2,-65870.03756604795,,0.42450405286303106,,3,,
0HOT,up,trend_annual,4,-68105.9689024163,,0.30483050954382335,,2,,
0HOT,up,trend_annual_semi,6,-68228.44423161141,,0.29861773260069996,,1,,
0HOT,up,trend_quad_annual_semi,7,-68398.01491396334,,0.2908910578169995,,0,,
0HRN,east,trend,2,-47296.00824962606,,0.029941992230044057,,3,,
0HRN,east,trend_annual,4,-50411.35762711893,,0.013706078141081636,,2,,
0HRN,east,trend_annual_semi,6,-50430.10930809445,,0.01358574507685607,,1,,
0HRN,east,trend_quad_annual_semi,7,-50665.702062357705,,0.012783695724315043,,0,,
0HRN,north,trend,2,-50048.133619528126,,0.015068461107065587,,2,,
0HRN,north,trend_annual,4,-50036.95299576773,,0.015048129888272258,,3,,
0HRN,north,trend_annual_semi,6,-50090.33774141758,,0.014787680447099761,,0,,
0HRN,north,trend_quad_annual_semi,7,-50085.09771689496,,0.014776409421926531,,1,,
0HRN,up,trend,2,-39177.61452591715,,0.22696804888908867,,3,,
0HRN,up,trend_annual,4,-41215.338488271555,,0.13594567361056484,,2,,
0HRN,up,trend_annual_semi,6,-41300.82537195981,,0.1325270187928538,,0,,
0HRN,up,trend_quad_annual_semi,7,-41293.71103149632,,0.132487950667884,,1,,
0HRO,east,trend,2,-102236.30378929341,,0.02937873596194855,,3,,
0HRO,east,trend_annual,4,-105049.65719166963,,0.020763670347746937,,2,,
0HRO,east,trend_annual_semi,6,-105058.30963869528,,0.020695911192383436,,1,,
0HRO,east,trend_quad_annual_semi,7,-107636.12193549884,,0.015072114235161676,,0,,
0HRO,north,trend,2,-93581.54975051642,,0.08487357453999732,,3,,
0HRO,north,trend_annual,4,-94893.13665741839,,0.07210919859066321,,2,,
0HRO,north,trend_annual_semi,6,-94903.79410876251,,0.07185621854253958,,1,,
0HRO,north,trend_quad_annual_semi,7,-99961.5806559333,,0.038612821321726984,,0,,
0HRO,up,trend,2,-79178.12745483928,,0.49607186585340873,,3,,
0HRO,up,trend_annual,4,-82665.35614111966,,0.32280599286575784,,2,,
0HRO,up,trend_annual_semi,6,-82868.06090931877,,0.3141894229461125,,1,,
0HRO,up,trend_quad_annual_semi,7,-83515.01042694911,,0.2899155159716349,,0,,
0HSA,east,trend,2,-79434.17767770028,,0.06580985662448674,,3,,
0HSA,east,trend_annual,4,-84140.24707257215,,0.03310485899744203,,2,,
0HSA,east,trend_annual_semi,6,-84444.6205779362,,0.03158989178599192,,1,,
0HSA,east,trend_quad_annual_semi,7,-84466.37233235427,,0.03144965812542182,,0,,
0HSA,north,trend,2,-85961.77779248517,,0.02546488683114166,,3,,
0HSA,north,trend_annual,4,-87152.62092438687,,0.021359927069998494,,2,,
0HSA,north,trend_annual_semi,6,-87560.32937607387,,0.020078371325142005,,1,,
0HSA,north,trend_quad_annual_semi,7,-87623.79228407206,,0.019868330438188496,,0,,
0HSA,up,trend,2,-65433.57949869091,,0.5043246805287304,,3,,
0HSA,up,trend_annual,4,-69098.95069592404,,0.2951562852687212,,2,,
0HSA,up,trend_annual_semi,6,-69122.74243034537,,0.29338155891934564,,1,,
0HSA,up,trend_quad_annual_semi,7,-69312.97196803996,,0.2850085200555632,,0,,
0HST,east,trend,2,-57608.97424816101,,0.03998348066277272,,3,,
0HST,east,trend_annual,4,-61198.46380166768,,0.019201581180119352,,2,,
0HST,east,trend_annual_semi,6,-61241.729409692285,,0.01896766833893178,,1,,
0HST,east,trend_quad_annual_semi,7,-61276.70405067787,,0.018800699387105078,,0,,
0HST,north,trend,2,-57687.58445506333,,0.03934933018033451,,3,,
0HST,north,trend_annual,4,-57711.9969502323,,0.039019302462939824,,2,,
0HST,north,trend_annual_semi,6,-57785.190009827915,,0.03831008458126228,,1,,
0HST,north,trend_quad_annual_semi,7,-60112.140239645654,,0.02382507147371487,,0,,
0HST,up,trend,2,-49169.39194137274,,0.2224884596724551,,3,,
0HST,up,trend_annual,4,-51070.54110578555,,0.15062140901635732,,2,,
0HST,up,trend_annual_semi,6,-51164.69555019864,,0.14725460977363025,,1,,
0HST,up,trend_quad_annual_semi,7,-51387.87586148906,,0.1404771455909749,,0,,
0HSU,east,trend,2,-49416.45984060064,,0.025276654261894658,,3,,
0HSU,east,trend_annual,4,-54311.39881624579,,0.007671094755528255,,2,,
0HSU,east,trend_annual_semi,6,-54420.98664179708,,0.007439565474699979,,1,,
0HSU,east,trend_quad_annual_semi,7,-54469.16530290617,,0.00733821063021005,,0,,
0HSU,north,trend,2,-54792.465419162334,,0.006853152058000619,,3,,
0HSU,north,trend_annual,4,-54989.82638726985,,0.006506179865538419,,2,,
0HSU,north,trend_annual_semi,6,-55158.60968459309,,0.006219778271812911,,1,,
0HSU,north,trend_quad_annual_semi,7,-55234.67877057409,,0.006093640465839283,,0,,
0HSU,up,trend,2,-39968.94178972408,,0.2505165104799896,,3,,
0HSU,up,trend_annual,4,-42105.48678395129,,0.14852875820236341,,2,,
0HSU,up,trend_annual_semi,6,-42251.46895391861,,0.14277871439727763,,1,,
0HSU,up,trend_quad_annual_semi,7,-42277.7611735808,,0.1415838468833059,,0,,
0HUD,east,trend,2,-77038.4002662766,,0.09030596045786284,,3,,
0HUD,east,trend_annual,4,-84624.96021535188,,0.029791726983845128,,2,,
0HUD,east,trend_annual_semi,6,-85252.4993887216,,0.027116335931639965,,1,,
0HUD,east,trend_quad_annual_semi,7,-86586.51697971516,,0.022293605460810474,,0,,
0HUD,north,trend,2,-75759.08859056253,,0.10882854242150623,,3,,
0HUD,north,trend_annual,4,-81574.89761290498,,0.04648086860308837,,2,,
0HUD,north,trend_annual_semi,6,-82244.92972117878,,0.04204537514886132,,1,,
0HUD,north,trend_quad_annual_semi,7,-84821.9953324756,,0.028836193628448036,,0,,
0HUD,up,trend,2,-66293.70843816451,,0.43275438877787814,,3,,
0HUD,up,trend_annual,4,-70000.11707354615,,0.2514049022748881,,2,,
0HUD,up,trend_annual_semi,6,-70109.16954050044,,0.24680156348770615,,1,,
0HUD,up,trend_quad_annual_semi,7,-70182.01816815889,,0.24387906596987308,,0,,
0HUS,east,trend,2,-15070.329052253002,,0.009090400036871074,,3,,
0HUS,east,trend_annual,4,-16058.28550143023,,0.004136714116602268,,2,,
0HUS,east,trend_annual_semi,6,-16119.674941929941,,0.003897929877677255,,1,,
0HUS,east,trend_quad_annual_semi,7,-17047.085459752434,,0.001870687592546286,,0,,
0HUS,north,trend,2,-15725.0217293822,,0.005435370740436233,,2,,
0HUS,north,trend_annual,4,-15723.347889482227,,0.005381734215446506,,3,,
0HUS,north,trend_annual_semi,6,-15749.424915962041,,0.005213722133186936,,1,,
0HUS,north,trend_quad_annual_semi,7,-16014.406254937105,,0.004210254223104981,,0,,
0HUS,up,trend,2,-12316.299121779737,,0.07909391832889559,,3,,
0HUS,up,trend_annual,4,-12973.643496195162,,0.04666665244346459,,2,,
0HUS,up,trend_annual_semi,6,-12982.048216555286,,0.04584176578460622,,0,,
0HUS,up,trend_quad_annual_semi,7,-12977.622638676334,,0.045743793241479626,,1,,
0HVI,east,trend,2,-22974.9741440069,,0.04749165939657237,,3,,
0HVI,east,trend_annual,4,-27205.020295563107,,0.006562372942407548,,2,,
0HVI,east,trend_annual_semi,6,-27344.891895528646,,0.006104289446248726,,1,,
0HVI,east,trend_quad_annual_semi,7,-27361.26385667879,,0.0060362497772329955,,0,,
0HVI,north,trend,2,-25630.80933994123,,0.013768763299335152,,3,,
0HVI,north,trend_annual,4,-26402.88888757597,,0.009538214445789037,,2,,
0HVI,north,trend_annual_semi,6,-26651.4656481763,,0.008433967920794226,,1,,
0HVI,north,trend_quad_annual_semi,7,-26827.198624261477,,0.007742807760967757,,0,,
0HVI,up,trend,2,-20243.23585351458,,0.1697101137928807,,3,,
0HVI,up,trend_annual,4,-21401.00883139125,,0.09821756971289321,,2,,
0HVI,up,trend_annual_semi,6,-21450.560756353105,,0.095290644508633,,1,,
0HVI,up,trend_quad_annual_semi,7,-21658.652143578573,,0.08617181572931365,,0,,
0HYB,east,trend,2,-83597.00364718605,,0.10989876823540799,,3,,
0HYB,east,trend_annual,4,-88520.02557539615,,0.05692540706007692,,2,,
0HYB,east,trend_annual_semi,6,-88896.75706364126,,0.05401210459016518,,1,,
0HYB,east,trend_quad_annual_semi,7,-89191.51071908078,,0.05187189435219122,,0,,
0HYB,north,trend,2,-91685.79327326835,,0.03743603940841558,,3,,
0HYB,north,trend_annual,4,-92756.17592683523,,0.032386734352854496,,2,,
0HYB,north,trend_annual_semi,6,-92906.14331508632,,0.03167115268019177,,1,,
0HYB,north,trend_quad_annual_semi,7,-92969.86214700021,,0.031366320256654305,,0,,
0HYB,up,trend,2,-71604.74871521501,,0.5424984672169093,,3,,
0HYB,up,trend_annual,4,-75124.34179301471,,0.3387346880323919,,2,,
0HYB,up,trend_annual_semi,6,-75148.65997532707,,0.3368383739944171,,1,,
0HYB,up,trend_quad_annual_semi,7,-75528.36020235902,,0.3198533210989429,,0,,
0IDR,east,trend,2,-23688.047697275866,,0.010465258529138289,,3,,
0IDR,east,trend_annual,4,-25681.603426731497,,0.0037416838141760876,,2,,
0IDR,east,trend_annual_semi,6,-25780.409134165122,,0.003529599817110369,,0,,
0IDR,east,trend_quad_annual_semi,7,-25772.8423520555,,0.003529581130303088,,1,,
0IDR,north,trend,2,-20722.078306311094,,0.04778608952590584,,3,,
0IDR,north,trend_annual,4,-23236.495457512377,,0.013085583584217228,,2,,
0IDR,north,trend_annual_semi,6,-23677.575320876436,,0.010359503601119502,,1,,
0IDR,north,trend_quad_annual_semi,7,-23727.357824843697,,0.010059669513519545,,0,,
0IDR,up,trend,2,-18877.885395742105,,0.122857087257219,,3,,
0IDR,up,trend_annual,4,-19785.380370905983,,0.07659985257902066,,2,,
0IDR,up,trend_annual_semi,6,-19807.63181142116,,0.0751467009724551,,1,,
0IDR,up,trend_quad_annual_semi,7,-19816.27168248619,,0.07452529397110817,,0,,
0JAK,east,trend,2,-72135.13581256762,,0.05094851994534228,,3,,
0JAK,east,trend_annual,4,-78660.60813463976,,0.017628447072499668,,2,,
0JAK,east,trend_annual_semi,6,-78765.82880553762,,0.017281135205321242,,1,,
0JAK,east,trend_quad_annual_semi,7,-79174.38282582334,,0.016150161150165453,,0,,
0JAK,north,trend,2,-74373.32742848563,,0.03543739424465096,,3,,
0JAK,north,trend_annual,4,-74795.64821079519,,0.03299755948835026,,2,,
0JAK,north,trend_annual_semi,6,-75481.07933083286,,0.0294419796337005,,1,,
0JAK,north,trend_quad_annual_semi,7,-75570.77743179206,,0.028975668203685384,,0,,
0JAK,up,trend,2,-59029.27585520515,,0.42694912101182014,,3,,
0JAK,up,trend_annual,4,-61724.53420387169,,0.2749658047695453,,2,,
0JAK,up,trend_annual_semi,6,-61739.98622798564,,0.2735021012702247,,1,,
0JAK,up,trend_quad_annual_semi,7,-61812.69818981115,,0.2699129431392079,,0,,
0JAM,east,trend,2,-51940.52370300811,,0.012944685582354926,,3,,
0JAM,east,trend_annual,4,-55238.32086012854,,0.005770048822225152,,1,,
0JAM,east,trend_annual_semi,6,-55234.526373006884,,0.005752010195798046,,2,,
0JAM,east,trend_quad_annual_semi,7,-55775.798968199495,,0.005030744389691689,,0,,
0JAM,north,trend,2,-54296.07033295966,,0.007289550429577395,,3,,
0JAM,north,trend_annual,4,-54528.93099889258,,0.0068593871393895535,,2,,
0JAM,north,trend_annual_semi,6,-54700.879161364144,,0.006551170846087585,,1,,
0JAM,north,trend_quad_annual_semi,7,-55076.686033942846,,0.005965543554161557,,0,,
0JAM,up,trend,2,-40063.19630542467,,0.2342015356467516,,3,,
0JAM,up,trend_annual,4,-42092.72001240034,,0.14221804273494376,,2,,
0JAM,up,trend_annual_semi,6,-42149.8246959591,,0.13968418165359825,,1,,
0JAM,up,trend_quad_annual_semi,7,-42201.94642511708,,0.137641092634919,,0,,
0JAR,east,trend,2,-83042.63164587012,,0.038861366373424064,,3,,
0JAR,east,trend_annual,4,-85053.84150433163,,0.028929091929888164,,2,,
0JAR,east,trend_annual_semi,6,-85193.59334932896,,0.028274109580392615,,1,,
0JAR,east,trend_quad_annual_semi,7,-85866.4328369653,,0.02560478838023726,,0,,
0JAR,north,trend,2,-79752.24372509606,,0.06271948149947426,,3,,
0JAR,north,trend_annual,4,-85168.75792900103,,0.028449488514460552,,2,,
0JAR,north,trend_annual_semi,6,-86133.02488181637,,0.024662455453071386,,1,,
0JAR,north,trend_quad_annual_semi,7,-86474.9254679293,,0.02343565276540381,,0,,
