sta,component,n,span,order,score,coverage,gram_cond,design_cond,gram_rebuild_err,gate,worst_param,v_image,v_raw
TAKP,north,8100,22.5572,197,8.897351497016951e-14,1.4249027628407554e-11,5038.726988261413,26.662070494323817,0.0,ok,a2,0.032372117682013646,0.03237211768201355
TAKP,up,8100,22.5572,197,9.757440980169585e-14,1.4249027628407554e-11,5038.726988261413,26.662070494323817,0.0,ok,a2,-0.0010508384768852935,-0.0010508384768851487
TAL0,east,1985,7.9233,80,7.353847628724967e-13,1.2467440181095495e-11,817.0642722550892,7.4457758234949525,0.0,ok,b2,-0.019994642853309593,-0.019994642853309645
TAL0,north,1985,7.9233,80,4.0867788602570426e-13,1.2467440181095495e-11,817.0642722550892,7.4457758234949525,0.0,ok,b2,-0.003882315335605937,-0.003882315335605994
TAL0,up,1985,7.9233,80,1.0471829783428878e-12,1.2467440181095495e-11,817.0642722550892,7.4457758234949525,0.0,ok,b2,0.007856006229013899,0.007856006229014001
TAL1,east,2511,18.1575,162,7.093059453360334e-10,3.838476205839241e-12,1.8927861541981693e+17,19.605543458650693,0.0,ok,a2,-0.022470523872194264,-0.022470523872241323
TAL1,north,2511,18.1575,162,6.25832247541189e-10,3.838476205839241e-12,1.8927861541981693e+17,19.605543458650693,0.0,ok,a1,0.003858591750388952,0.0038585917504277392
TAL1,up,2511,18.1575,162,2.8309442877716906e-10,3.838476205839241e-12,1.8927861541981693e+17,19.605543458650693,0.0,ok,b1,0.0022357930692600936,0.0022357930692698666
TAL2,east,401,1.473,28,2.1461548299472133e-13,1.896019736254528e-12,2050.4132685638606,4.214069270084584,0.0,ok,b1,0.027803432580680014,0.027803432580680083
TAL2,north,401,1.473,28,9.123285278578344e-14,1.896019736254528e-12,2050.4132685638606,4.214069270084584,0.0,ok,a2,0.0037909652577526164,0.0037909652577524876
TAL2,up,401,1.473,28,1.1677913211383698e-13,1.896019736254528e-12,2050.4132685638606,4.214069270084584,0.0,ok,b2,0.0009152724255760544,0.0009152724255756938
TAL4,east,5332,15.4004,140,1.7469094560087585e-14,1.1192423510047363e-11,669.2783503185847,18.127556056482334,0.0,ok,a2,0.019670941459812203,0.01967094145981221
TAL4,north,5332,15.4004,140,2.4043104959627333e-14,1.1192423510047363e-11,669.2783503185847,18.127556056482334,0.0,ok,a2,0.012574679993316146,0.012574679993316172
TAL4,up,5332,15.4004,140,3.3060395926550743e-14,1.1192423510047363e-11,669.2783503185847,18.127556056482334,0.0,ok,b2,0.05438258259859007,0.054382582598590155
TALA,east,9783,27.9726,240,6.480668440061566e-11,2.4967403149858485e-11,3.370067926794646e+17,34.02781941942655,0.0,ok,b2,0.027574651381401815,0.02757465138139829
TALA,north,9783,27.9726,240,1.4758874934440996e-10,2.4967403149858485e-11,3.370067926794646e+17,34.02781941942655,0.0,ok,a2,0.0037751027352580313,0.003775102735256488
TALA,up,9783,27.9726,240,2.5270133063862543e-11,2.4967403149858485e-11,3.370067926794646e+17,34.02781941942655,0.0,ok,a2,0.0008337548221442485,0.0008337548221421967
TALC,east,85,4.2683,21,4.6486105128375105e-06,0.7870197518572007,1.5218781355462298e+17,225.42925265603253,0.0,UNDERSAMPLED,a1,-0.01881295009112488,-0.018812953037407987
TALC,north,85,4.2683,21,0.00012677654296877567,0.7870197518572007,1.5218781355462298e+17,225.42925265603253,0.0,UNDERSAMPLED,a1,-0.003651559072016685,-0.0036515246129642867
TALC,up,85,4.2683,21,0.00021955787988463114,0.7870197518572007,1.5218781355462298e+17,225.42925265603253,0.0,UNDERSAMPLED,b1,0.0007956197272761835,0.0007954833082239778
TALG,east,550,1.9302,32,1.8388634321137912e-13,4.195019414097448e-12,23026.317432688455,4.363345990288444,0.0,ok,b2,0.027371940319003838,0.027371940319003047
TALG,north,550,1.9302,32,1.9795130062953682e-13,4.195019414097448e-12,23026.317432688455,4.363345990288444,0.0,ok,b2,0.003807818798320191,0.003807818798321247
TALG,up,550,1.9302,32,6.941758161729098e-13,4.195019414097448e-12,23026.317432688455,4.363345990288444,0.0,ok,b2,0.0010225076967231234,0.001022507696727523
TALH,east,8119,24.2546,211,2.3376566165429107e-13,5.9034497275786755e-12,28561.5754146288,29.466293604974197,0.0,ok,a1,-0.01249493430367445,-0.012494934303674479
TALH,north,8119,24.2546,211,3.194815516246673e-14,5.9034497275786755e-12,28561.5754146288,29.466293604974197,0.0,ok,v,0.0020147073375848938,0.00201470733758519
TALH,up,8119,24.2546,211,4.6351744509515004e-14,5.9034497275786755e-12,28561.5754146288,29.466293604974197,0.0,ok,a2,0.0004720593972956936,0.00047205939729559767
TALL,east,7208,22.59,197,6.657188475287237e-12,1.3610591129684033e-11,14151671006825.062,29.773920776211057,0.0,ok,a2,-0.013067839327974793,-0.013067839327974621
TALL,north,7208,22.59,197,3.310819536939067e-11,1.3610591129684033e-11,14151671006825.062,29.773920776211057,0.0,ok,b2,-0.0010897347378115655,-0.0010897347378115696
TALL,up,7208,22.59,197,8.299877223141905e-11,1.3610591129684033e-11,14151671006825.062,29.773920776211057,0.0,ok,a2,-0.002056663915936947,-0.002056663915936511
TALM,east,2671,10.3929,100,5.23999785819721e-12,2.226821315869052e-12,2535157057.9316835,11.341801911120807,0.0,ok,a2,-0.18396938136857544,-0.18396938136857421
TALM,north,2671,10.3929,100,4.570494080167716e-12,2.226821315869052e-12,2535157057.9316835,11.341801911120807,0.0,ok,a2,0.09331151046250138,0.0933115104625008
TALM,up,2671,10.3929,100,1.7459534468299363e-12,2.226821315869052e-12,2535157057.9316835,11.341801911120807,0.0,ok,a2,0.0250033583027469,0.025003358302746775
TALO,east,1533,4.501,53,2.7796752286133844e-12,2.466770532708032e-11,21428.376430823773,5.958757277668181,0.0,ok,a2,0.02843486844712884,0.028434868447129
TALO,north,1533,4.501,53,1.634073697697081e-13,2.466770532708032e-11,21428.376430823773,5.958757277668181,0.0,ok,b2,0.07326413184290645,0.07326413184290648
TALO,up,1533,4.501,53,8.525644920152188e-12,2.466770532708032e-11,21428.376430823773,5.958757277668181,0.0,ok,a2,0.00030250077459014185,0.0003025007745900571
TALR,east,4218,11.9672,112,3.058429306951278e-13,4.312118754437527e-12,290.847989449526,13.923539939787707,0.0,ok,b2,0.01861491013832178,0.01861491013832178
TALR,north,4218,11.9672,112,5.739019640979929e-14,4.312118754437527e-12,290.847989449526,13.923539939787707,0.0,ok,b1,0.016738783704845026,0.0167387837048449
TALR,up,4218,11.9672,112,4.3302419972946655e-14,4.312118754437527e-12,290.847989449526,13.923539939787707,0.0,ok,b1,-0.0002358323023335298,-0.0002358323023337091
TALV,east,2530,8.1753,82,4.032395418132542e-14,1.220032728227253e-11,2628.990628860344,10.600826841071877,0.0,ok,a2,0.017753186941569993,0.017753186941570163
TALV,north,2530,8.1753,82,1.7265533500065285e-12,1.220032728227253e-11,2628.990628860344,10.600826841071877,0.0,ok,a2,0.01694573333921132,0.01694573333921131
TALV,up,2530,8.1753,82,3.9191606051437476e-13,1.220032728227253e-11,2628.990628860344,10.600826841071877,0.0,ok,b2,-0.0009213250640351976,-0.0009213250640352118
TAM1,east,6981,21.5195,189,3.6211699607882665e-14,6.2316707472680404e-12,1151386.4115262555,25.566582075580214,0.0,ok,a2,-0.009412395824110466,-0.009412395824110442
TAM1,north,6981,21.5195,189,1.8517922785145277e-14,6.2316707472680404e-12,1151386.4115262555,25.566582075580214,0.0,ok,b1,-0.003116711146174418,-0.003116711146174418
TAM1,up,6981,21.5195,189,1.1325411527138962e-13,6.2316707472680404e-12,1151386.4115262555,25.566582075580214,0.0,ok,a2,-0.0005408702418551652,-0.0005408702418551621
TAM2,east,3779,10.6201,101,6.460353196055879e-14,4.004875888518424e-12,401.6366521627079,12.58387338376674,0.0,ok,v,0.021427765507847443,0.02142776550784606
TAM2,north,3779,10.6201,101,7.682529493358114e-14,4.004875888518424e-12,401.6366521627079,12.58387338376674,0.0,ok,a2,0.01589801020481111,0.015898010204810836
TAM2,up,3779,10.6201,101,1.551708129276626e-13,4.004875888518424e-12,401.6366521627079,12.58387338376674,0.0,ok,v,0.0007859545477860502,0.0007859545477845873
TAM3,east,3195,12.9254,120,1.8386562598630608e-13,1.840880627564611e-12,3425938275.0524645,15.32286117759326,0.0,ok,v,0.017435390472847208,0.017435390472844002
TAM3,north,3195,12.9254,120,8.538331642253677e-14,1.840880627564611e-12,3425938275.0524645,15.32286117759326,0.0,ok,a2,0.0179098405789166,0.01790984057891551
TAM3,up,3195,12.9254,120,7.614998536196793e-13,1.840880627564611e-12,3425938275.0524645,15.32286117759326,0.0,ok,b2,0.0019243064409272589,0.001924306440929029
TAM4,east,1235,3.6496,46,1.8728383045671898e-13,2.137530928545321e-11,111.94256708761041,5.132328665144687,0.0,ok,b2,0.02040308617028549,0.02040308617028569
TAM4,north,1235,3.6496,46,3.9348798462542017e-13,2.137530928545321e-11,111.94256708761041,5.132328665144687,0.0,ok,a2,0.053981241796524713,0.05398124179652465
TAM4,up,1235,3.6496,46,2.926868121865578e-13,2.137530928545321e-11,111.94256708761041,5.132328665144687,0.0,ok,b2,0.0011065796082391577,0.001106579608239225
TAM8,east,306,3.1842,42,9.21673519642204e-09,2.7153172459850647e-11,6.936311839981544e+16,3.8290519255550537,0.0,ok,a2,0.02668461093011203,0.026684610935737683
TAM8,north,306,3.1842,42,1.0733949385553985e-08,2.7153172459850647e-11,6.936311839981544e+16,3.8290519255550537,0.0,ILL-CONDITIONED,a2,0.00543338728863026,0.005433387268683779
TAM8,up,306,3.1842,42,2.4730486259473455e-08,2.7153172459850647e-11,6.936311839981544e+16,3.8290519255550537,0.0,ILL-CONDITIONED,b1,0.0037144898873234288,0.0037144899068992337
TAMA,east,1450,4.7803,55,5.669273505417888e-13,3.266239919656424e-11,2489916.947862656,6.558081280181675,0.0,ok,b2,0.02111139153796748,0.021111391537967573
TAMA,north,1450,4.7803,55,2.8168901027825277e-13,3.266239919656424e-11,2489916.947862656,6.558081280181675,0.0,ok,b2,0.01826544401265308,0.01826544401265322
TAMA,up,1450,4.7803,55,2.500765075097261e-12,3.266239919656424e-11,2489916.947862656,6.558081280181675,0.0,ok,b2,0.0010384357318890553,0.0010384357318887934
TAMB,east,3260,11.6413,110,5.017674934054461e-14,1.0677250901078582e-11,148246.20590330847,13.725917662593844,0.0,ok,b1,0.020835300136698355,0.020835300136698907
TAMB,north,3260,11.6413,110,1.1635855799212145e-13,1.0677250901078582e-11,148246.20590330847,13.725917662593844,0.0,ok,b1,0.0170325268689887,0.01703252686898794
TAMB,up,3260,11.6413,110,8.383208928530897e-14,1.0677250901078582e-11,148246.20590330847,13.725917662593844,0.0,ok,v,-0.0002298439167271745,-0.00022984391672766703
TAMP,east,1050,3.6139,45,5.778694931704052e-13,5.2167316690264166e-11,454879.576151473,4.566484050632209,0.0,ok,a2,0.020888896730996778,0.020888896730996722
TAMP,north,1050,3.6139,45,2.1574490486086247e-13,5.2167316690264166e-11,454879.576151473,4.566484050632209,0.0,ok,a2,0.019009576257940863,0.019009576257940843
TAMP,up,1050,3.6139,45,2.7424419822038228e-12,5.2167316690264166e-11,454879.576151473,4.566484050632209,0.0,ok,a2,-0.0008100314811761572,-0.0008100314811768201
TAMR,east,2002,9.2731,91,8.916967202086109e-10,6.10822677449543e-12,4.1382382721641824e+17,8.730643435832793,0.0,ok,a2,0.037102702343150995,0.03710270234305284
TAMR,north,2002,9.2731,91,6.539990773106018e-10,6.10822677449543e-12,4.1382382721641824e+17,8.730643435832793,0.0,ok,a2,0.030432808849330754,0.030432808849278542
TAMR,up,2002,9.2731,91,3.5767605237387743e-09,6.10822677449543e-12,4.1382382721641824e+17,8.730643435832793,0.0,ok,a2,-0.014367587155724518,-0.014367587155640054
TAMW,east,5598,15.7673,143,2.77032250093009e-14,3.397344998277697e-12,1086.1369923866541,18.703159716787326,0.0,ok,b2,0.02089967520451665,0.020899675204516553
TAMW,north,5598,15.7673,143,4.2240917400887586e-14,3.397344998277697e-12,1086.1369923866541,18.703159716787326,0.0,ok,b2,0.05543559643973767,0.055435596439737736
TAMW,up,5598,15.7673,143,3.148296757522426e-14,3.397344998277697e-12,1086.1369923866541,18.703159716787326,0.0,ok,b1,-0.0020523707791812503,-0.0020523707791812737
TAN1,east,6505,19.4004,172,2.840672140703232e-14,9.83868251853596e-12,3935.295498459354,23.53169396305012,0.0,ok,b2,0.019285955627565844,0.019285955627565857
TAN1,north,6505,19.4004,172,4.829964561280877e-14,9.83868251853596e-12,3935.295498459354,23.53169396305012,0.0,ok,b2,0.01586766422600257,0.01586766422600251
TAN1,up,6505,19.4004,172,5.3249381205195064e-14,9.83868251853596e-12,3935.295498459354,23.53169396305012,0.0,ok,b2,0.00016122419518888216,0.00016122419518883402
TAN2,east,2894,8.4326,84,9.020988230889225e-13,1.0539264912794177e-11,62808.72652913486,10.6490046250432,0.0,ok,b2,0.03347386371856054,0.03347386371856066
TAN2,north,2894,8.4326,84,3.4735931803244996e-13,1.0539264912794177e-11,62808.72652913486,10.6490046250432,0.0,ok,a2,-0.011281725196635044,-0.01128172519663483
TAN2,up,2894,8.4326,84,1.8879623619225543e-13,1.0539264912794177e-11,62808.72652913486,10.6490046250432,0.0,ok,b2,0.0007336648210255457,0.0007336648210257633
TAN3,east,391,1.1499,26,5.259497703340255e-14,1.361647576260283e-13,238.93454099271247,5.312405576184556,0.0,ok,b1,0.025834722593937518,0.025834722593937553
TAN3,north,391,1.1499,26,5.27298557467741e-14,1.361647576260283e-13,238.93454099271247,5.312405576184556,0.0,ok,b1,-0.00970828373698763,-0.009708283736987533
TAN3,up,391,1.1499,26,6.652130901816132e-14,1.361647576260283e-13,238.93454099271247,5.312405576184556,0.0,ok,v,-0.0007497319199529096,-0.0007497319199533104
TANA,east,367,6.3573,67,2.220900575604709e-10,3.839277712810653e-11,8.789241699224742e+17,6.764499654107995,0.0,ok,b2,0.02300593089667728,0.023005930896411685
TANA,north,367,6.3573,67,1.7077631105473888e-10,3.839277712810653e-11,8.789241699224742e+17,6.764499654107995,0.0,ok,a1,0.01713208485392893,0.017132084853947183
TANA,up,367,6.3573,67,2.776009321233566e-09,3.839277712810653e-11,8.789241699224742e+17,6.764499654107995,0.0,ok,b2,-0.0002160389646090042,-0.00021603896827236235
TANC,east,4517,12.7803,119,4.761805732861695e-14,7.08058821549926e-12,8471.640919340829,14.785110896720163,0.0,ok,a2,0.017644677331520586,0.01764467733152053
TANC,north,4517,12.7803,119,7.776037052334202e-14,7.08058821549926e-12,8471.640919340829,14.785110896720163,0.0,ok,a2,0.016445482415148947,0.016445482415148982
TANC,up,4517,12.7803,119,8.788222213833529e-13,7.08058821549926e-12,8471.640919340829,14.785110896720163,0.0,ok,b2,-0.0006903393715619691,-0.0006903393715619681
TANG,east,241,1.3251,27,7.738836813900864e-10,6.382480934671219e-13,3.682826614515271e+16,9.763503263646326,0.0,ok,v,0.014885288083085323,0.014885288094604805
TANG,north,241,1.3251,27,2.18313148988125e-09,6.382480934671219e-13,3.682826614515271e+16,9.763503263646326,0.0,ok,v,0.015946760005612393,0.015946760040426267
TANG,up,241,1.3251,27,2.109918436984466e-08,6.382480934671219e-13,3.682826614515271e+16,9.763503263646326,0.0,ILL-CONDITIONED,v,-0.010897117430105591,-0.010897117660025886
TANS,east,146,0.8515,23,4.4681270774557005e-14,1.2173102367691384e-13,292.69537149874947,22.379988665196446,0.0,ok,a1,0.11274988948168752,0.11274988948168678
TANS,north,146,0.8515,23,1.519391293134555e-14,1.2173102367691384e-13,292.69537149874947,22.379988665196446,0.0,ok,a2,0.04072733423119691,0.04072733423119672
TANS,up,146,0.8515,23,4.842580504069629e-14,1.2173102367691384e-13,292.69537149874947,22.379988665196446,0.0,ok,a1,-0.10923140717937453,-0.10923140717937473
TANZ,east,1546,7.4004,76,2.0788517217153505e-10,1.203637655075008e-11,1.1623201422746054e+17,6.182732837398827,0.0,ok,b2,0.022756545887116314,0.022756545887102908
TANZ,north,1546,7.4004,76,9.875480188764017e-11,1.203637655075008e-11,1.1623201422746054e+17,6.182732837398827,0.0,ok,b2,0.016559655591165942,0.016559655591160943
TANZ,up,1546,7.4004,76,6.214993627200315e-10,1.203637655075008e-11,1.1623201422746054e+17,6.182732837398827,0.0,ok,a2,0.0032089570138812465,0.003208957013720951
TAOR,east,2666,8.1178,81,4.032925128772162e-14,1.746080846811315e-11,228805957.84789935,10.402692715698516,0.0,ok,b2,0.022100096163239394,0.02210009616323926
TAOR,north,2666,8.1178,81,6.553824704785132e-13,1.746080846811315e-11,228805957.84789935,10.402692715698516,0.0,ok,a2,0.019774025895308765,0.01977402589530874
TAOR,up,2666,8.1178,81,4.2191186444948854e-13,1.746080846811315e-11,228805957.84789935,10.402692715698516,0.0,ok,a2,0.004657043284000374,0.0046570432840005605
TAOU,east,852,2.9213,40,1.022494528517283e-12,1.8013561818778395e-11,12196388.56319266,6.230169141297722,0.0,ok,b2,0.01772801574990482,0.017728015749905113
TAOU,north,852,2.9213,40,1.7830170559242752e-13,1.8013561818778395e-11,12196388.56319266,6.230169141297722,0.0,ok,b2,0.01562623360875186,0.01562623360875259
TAOU,up,852,2.9213,40,2.1359546093426446e-12,1.8013561818778395e-11,12196388.56319266,6.230169141297722,0.0,ok,b2,4.3066637094586746e-05,4.306663709595946e-05
TAPE,east,6063,17.2539,155,3.060984210637548e-13,9.495218502053807e-12,9387.936971290528,20.472739491865372,0.0,ok,v,-0.008268456735757657,-0.008268456735760188
TAPE,north,6063,17.2539,155,1.148558581255973e-13,9.495218502053807e-12,9387.936971290528,20.472739491865372,0.0,ok,v,-0.012807753401829484,-0.012807753401830956
TAPE,up,6063,17.2539,155,2.31533975883008e-13,9.495218502053807e-12,9387.936971290528,20.472739491865372,0.0,ok,v,-0.006480844986127642,-0.006480844986129142
TAPL,east,5972,16.679,150,3.158401100145569e-14,1.0103542759256998e-11,816.132325239366,19.22885566504996,0.0,ok,b1,0.017536052067329774,0.01753605206732977
TAPL,north,5972,16.679,150,7.635611933217838e-14,1.0103542759256998e-11,816.132325239366,19.22885566504996,0.0,ok,a2,0.015929259116244703,0.01592925911624478
TAPL,up,5972,16.679,150,6.014848743117269e-14,1.0103542759256998e-11,816.132325239366,19.22885566504996,0.0,ok,a2,-0.0006488300702544695,-0.0006488300702544427
TAPO,east,5313,17.2539,155,5.818340398457078e-13,9.495218502053807e-12,504726.3525388759,19.410527131219474,0.0,ok,v,-0.01343452504913564,-0.013434525049143456
TAPO,north,5313,17.2539,155,7.984344211922006e-14,9.495218502053807e-12,504726.3525388759,19.410527131219474,0.0,ok,b1,0.032640663812163406,0.032640663812162046
TAPO,up,5313,17.2539,155,5.016985749207147e-13,9.495218502053807e-12,504726.3525388759,19.410527131219474,0.0,ok,v,0.011714689716910543,0.011714689716904666
TAPP,east,214,0.5941,21,8.539668001120406e-14,1.218165203148501e-13,53.052813481827,197.8099341553646,0.0,ok,a1,0.026700015894694947,0.026700015894695183
TAPP,north,214,0.5941,21,1.165704874797303e-13,1.218165203148501e-13,53.052813481827,197.8099341553646,0.0,ok,b1,-0.051892911424311364,-0.05189291142431339
TAPP,up,214,0.5941,21,1.5036937662371489e-13,1.218165203148501e-13,53.052813481827,197.8099341553646,0.0,ok,b1,-0.039564366684495804,-0.039564366684498635
TAPU,east,5476,17.2539,155,2.9389770847460464e-14,9.495218502053807e-12,3649262.8895388064,19.704882027918522,0.0,ok,a2,-0.0007927894423736808,-0.0007927894423738067
TAPU,north,5476,17.2539,155,2.295122476257779e-14,9.495218502053807e-12,3649262.8895388064,19.704882027918522,0.0,ok,a2,-0.005937803332719376,-0.005937803332719252
TAPU,up,5476,17.2539,155,2.5942886213179684e-14,9.495218502053807e-12,3649262.8895388064,19.704882027918522,0.0,ok,v,0.005823219369870011,0.005823219369870263
TAR0,east,2522,7.1923,74,2.270320427971253e-12,2.1915278620497237e-11,200.02670025294404,8.667599858417196,0.0,ok,a2,0.006933386115082118,0.006933386115085043
TAR0,north,2522,7.1923,74,5.560404867530623e-11,2.1915278620497237e-11,200.02670025294404,8.667599858417196,0.0,ok,a2,0.03749574727648715,0.03749574727648697
TAR0,up,2522,7.1923,74,1.2936259601631217e-11,2.1915278620497237e-11,200.02670025294404,8.667599858417196,0.0,ok,a2,-0.016473455461243836,-0.01647345546124473
TAR1,east,2486,8.3942,84,7.472633849476687e-13,7.406673642669568e-12,3061.6445879233374,9.339372003463394,0.0,ok,b2,0.023674104311177113,0.023674104311177124
TAR1,north,2486,8.3942,84,1.20740443232826e-13,7.406673642669568e-12,3061.6445879233374,9.339372003463394,0.0,ok,b2,0.0191025133614728,0.019102513361472784
TAR1,up,2486,8.3942,84,2.881651308684256e-13,7.406673642669568e-12,3061.6445879233374,9.339372003463394,0.0,ok,a2,-0.000495373866717711,-0.000495373866717908
TAR2,east,2496,7.1157,73,8.355798439623758e-13,2.8625068835772785e-11,986.5746808271399,8.467641705781261,0.0,ok,b2,0.026554831852318755,0.026554831852318776
TAR2,north,2496,7.1157,73,1.698095569315862e-12,2.8625068835772785e-11,986.5746808271399,8.467641705781261,0.0,ok,b2,0.01932750036522645,0.01932750036522645
TAR2,up,2496,7.1157,73,2.236877196259385e-12,2.8625068835772785e-11,986.5746808271399,8.467641705781261,0.0,ok,b2,-0.002464809590353008,-0.0024648095903531376
TAR3,east,2229,6.9268,72,4.761074781038159e-12,2.0636016192483578e-11,961.649387942755,8.308483298206431,0.0,ok,b2,0.09022269368829594,0.09022269368830169
TAR3,north,2229,6.9268,72,4.316234430734279e-12,2.0636016192483578e-11,961.649387942755,8.308483298206431,0.0,ok,b2,0.03474928255763091,0.03474928255762931
TAR3,up,2229,6.9268,72,4.3440836947225044e-12,2.0636016192483578e-11,961.649387942755,8.308483298206431,0.0,ok,b2,-0.03148802618506405,-0.03148802618506649
TAR4,east,4124,13.5387,125,1.8154102646929174e-14,1.4795561332144293e-11,135439.06467887174,14.757390545332122,0.0,ok,a1,0.02086358334733288,0.020863583347332876
TAR4,north,4124,13.5387,125,1.890780664098578e-14,1.4795561332144293e-11,135439.06467887174,14.757390545332122,0.0,ok,b2,0.014468768816003869,0.014468768816003952
TAR4,up,4124,13.5387,125,8.226530778435473e-14,1.4795561332144293e-11,135439.06467887174,14.757390545332122,0.0,ok,b2,0.0014167724624521705,0.001416772462452181
TAR5,east,2313,9.2814,91,5.32506884313219e-14,6.107868961309618e-12,2058990274.087374,11.934395021623248,0.0,ok,a2,0.02588800295208842,0.025888002952088564
TAR5,north,2313,9.2814,91,1.763194409321991e-13,6.107868961309618e-12,2058990274.087374,11.934395021623248,0.0,ok,a2,0.02230776777340761,0.0223077677734074
TAR5,up,2313,9.2814,91,2.9231929976191895e-12,6.107868961309618e-12,2058990274.087374,11.934395021623248,0.0,ok,a1,-0.016787614623428745,-0.01678761462342899
TAR6,east,3908,11.948,112,2.8762849771362715e-14,4.247637227034603e-12,488631.37154160463,13.928590458532938,0.0,ok,b2,0.02045867915838761,0.02045867915838741
TAR6,north,3908,11.948,112,3.137180482841223e-14,4.247637227034603e-12,488631.37154160463,13.928590458532938,0.0,ok,a2,0.012772442184379824,0.012772442184379599
TAR6,up,3908,11.948,112,3.2771851037760086e-14,4.247637227034603e-12,488631.37154160463,13.928590458532938,0.0,ok,b2,0.0026001687078275044,0.0026001687078273973
TAR7,east,1474,4.5859,53,2.3960936185351373e-13,5.0550802200891055e-11,239.11678825824208,5.9841511151376725,0.0,ok,b2,0.029463281244720464,0.029463281244720953
TAR7,north,1474,4.5859,53,1.3805191259117689e-12,5.0550802200891055e-11,239.11678825824208,5.9841511151376725,0.0,ok,a2,0.010579410123903885,0.010579410123903909
TAR7,up,1474,4.5859,53,1.7740145864016082e-12,5.0550802200891055e-11,239.11678825824208,5.9841511151376725,0.0,ok,a2,0.001733396754134727,0.001733396754134888
TAR8,east,1397,5.0184,57,2.342364986098469e-13,2.9255479248482773e-11,3659.99543284457,7.1700197798589915,0.0,ok,a2,0.02157899834139978,0.021578998341399848
TAR8,north,1397,5.0184,57,3.0490711326310327e-12,2.9255479248482773e-11,3659.99543284457,7.1700197798589915,0.0,ok,a2,0.014820552840913366,0.014820552840913317
TAR8,up,1397,5.0184,57,6.944112455787793e-12,2.9255479248482773e-11,3659.99543284457,7.1700197798589915,0.0,ok,a2,0.0003086802629748101,0.00030868026297486544
TAR9,east,2598,11.2717,107,1.5586123264468077e-10,1.2786565747226097e-11,5.105952902686379e+18,15.658377949407054,0.0,ok,b2,0.009124921356374618,0.009124921356403581
TAR9,north,2598,11.2717,107,3.760406619085814e-11,1.2786565747226097e-11,5.105952902686379e+18,15.658377949407054,0.0,ok,a2,0.01213463767769575,0.01213463767769329
TAR9,up,2598,11.2717,107,1.1604004577402878e-09,1.2786565747226097e-11,5.105952902686379e+18,15.658377949407054,0.0,ok,b2,-0.0030398637051022494,-0.0030398637050597327
TARA,east,3353,10.5736,101,1.160250868370789e-13,3.469646860792131e-12,8558.20126517678,12.237443639302583,0.0,ok,a2,0.016539188814216583,0.016539188814216326
TARA,north,3353,10.5736,101,1.1833013182259777e-13,3.469646860792131e-12,8558.20126517678,12.237443639302583,0.0,ok,v,0.01726951726686224,0.017269517266864282
TARA,up,3353,10.5736,101,2.5407951202534664e-13,3.469646860792131e-12,8558.20126517678,12.237443639302583,0.0,ok,v,-0.001272842946477336,-0.0012728429464749418
TARE,east,3882,10.9295,104,7.102564179445404e-14,3.403422619896737e-12,561.5513746928465,13.195751422906884,0.0,ok,b2,0.019289696080005244,0.01928969608000524
TARE,north,3882,10.9295,104,8.212635696656479e-14,3.403422619896737e-12,561.5513746928465,13.195751422906884,0.0,ok,b1,0.05361670290505488,0.053616702905054874
TARE,up,3882,10.9295,104,1.513054351949964e-13,3.403422619896737e-12,561.5513746928465,13.195751422906884,0.0,ok,b1,-0.0007007966712084344,-0.0007007966712084234
TARG,east,1410,4.6544,54,5.561909557862521e-13,2.8100577794486414e-11,990804.452818352,7.5590102547349955,0.0,ok,a2,0.02208970283852915,0.022089702838529193
TARG,north,1410,4.6544,54,5.138649695001338e-13,2.8100577794486414e-11,990804.452818352,7.5590102547349955,0.0,ok,b2,0.014832894275436641,0.014832894275436714
TARG,up,1410,4.6544,54,2.19984543391619e-12,2.8100577794486414e-11,990804.452818352,7.5590102547349955,0.0,ok,a2,-0.000899213502506485,-0.0008992135025061155
TARI,east,3214,8.9938,88,3.073235148742493e-13,1.3668561647636827e-11,252.01063925104947,10.827203969051197,0.0,ok,b2,0.01611381972103982,0.016113819721039667
TARI,north,3214,8.9938,88,9.152341766138398e-13,1.3668561647636827e-11,252.01063925104947,10.827203969051197,0.0,ok,b2,0.017381347513654236,0.017381347513654274
TARI,up,3214,8.9938,88,5.683920323599425e-13,1.3668561647636827e-11,252.01063925104947,10.827203969051197,0.0,ok,a2,0.0003644270489705191,0.0003644270489706447
TARK,east,1089,5.1034,57,2.6082369917355235e-11,5.389600567049095e-11,989729.7029515606,6.854910820884139,0.0,ok,a2,293.0312684090998,293.0312684090927
TARK,north,1089,5.1034,57,2.918410822716262e-11,5.389600567049095e-11,989729.7029515606,6.854910820884139,0.0,ok,a2,3.0693542643860434,3.0693542643859666
TARK,up,1089,5.1034,57,1.779619012672625e-11,5.389600567049095e-11,989729.7029515606,6.854910820884139,0.0,ok,a2,-0.4179901378538949,-0.41799013785388445
TARN,east,924,2.9706,40,3.490716415553461e-13,3.72521035475983e-11,193.19215704164492,4.741516180431935,0.0,ok,b2,0.02130987678927826,0.021309876789278002
TARN,north,924,2.9706,40,8.72848874221449e-12,3.72521035475983e-11,193.19215704164492,4.741516180431935,0.0,ok,b2,0.014193642098654336,0.014193642098653864
TARN,up,924,2.9706,40,3.3061401747882377e-13,3.72521035475983e-11,193.19215704164492,4.741516180431935,0.0,ok,a2,0.0008306025506874684,0.000830602550687544
