station,component,config,n_updates,station_years,seconds,us_per_update,n_flags,n_steps,n_detected,n_reachable,n_detected_reachable,recall_reachable,median_delay_days,n_false_alarms,false_alarms_per_year,event_window_share,chance_false_alarms_per_year,v,c
AGMT,east,tracking,9676,26.6667,4.0892,422.61,0,5,0,2,0,0.0,,0,0.0,0.0372,0.0,-0.0178924993672866,-0.9887069753785354
AGMT,north,detection,9676,26.6667,1.2181,125.88,1,5,0,5,0,0.0,,1,0.0375,0.0372,0.0361,0.005516183885452526,0.5919524612846039
AGMT,north,tracking,9676,26.6667,4.1839,432.4,0,5,0,2,0,0.0,,0,0.0,0.0372,0.0,-0.0030898329416256926,0.8176508924615596
AGMT,up,detection,9676,26.6667,1.2183,125.91,0,5,0,5,0,0.0,,0,0.0,0.0372,0.0,-0.0033563379403842076,0.9179134218331967
AGMT,up,tracking,9676,26.6667,4.4945,464.5,0,5,0,2,0,0.0,,0,0.0,0.0372,0.0,-0.0006033695821631422,0.8434161382441463
AGNS,east,detection,1870,5.1773,0.2174,116.26,0,2,0,2,0,0.0,,0,0.0,0.1269,0.0,0.008066493906031612,0.8865192888371601
AGNS,east,tracking,1870,5.1773,0.7061,377.62,0,2,0,0,0,,,0,0.0,0.1269,0.0,-0.01033434565080352,0.9836626072924965
AGNS,north,detection,1870,5.1773,0.2327,124.44,2,2,1,2,1,0.5,7.99,1,0.1932,0.1269,0.3373,-0.006297203821256145,0.2802474764551499
AGNS,north,tracking,1870,5.1773,0.6477,346.34,0,2,0,0,0,,,0,0.0,0.1269,0.0,-0.00240115937463475,0.25644441486222225
AGNS,up,detection,1870,5.1773,0.2231,119.33,0,2,0,2,0,0.0,,0,0.0,0.1269,0.0,0.030660903950960543,0.20587603520093556
AGNS,up,tracking,1870,5.1773,0.7584,405.55,0,2,0,0,0,,,0,0.0,0.1269,0.0,-0.00045850867015817564,0.3625358902570971
AGPR,east,detection,2325,8.668,0.275,118.28,0,9,0,9,0,0.0,,0,0.0,0.1857,0.0,-0.003184121831906748,-0.5456632866144338
AGPR,east,tracking,2325,8.668,0.8875,381.71,0,9,0,0,0,,,0,0.0,0.1857,0.0,0.007931399175229687,-0.6433478997117318
AGPR,north,detection,2325,8.668,0.282,121.31,1,9,1,9,1,0.1111,10.01,0,0.0,0.1857,0.0939,-0.01566823559172476,1.208705508285412
AGPR,north,tracking,2325,8.668,0.8796,378.34,0,9,0,0,0,,,0,0.0,0.1857,0.0,0.012895449399762202,0.9590544136543342
AGPR,up,detection,2325,8.668,0.2741,117.88,0,9,0,9,0,0.0,,0,0.0,0.1857,0.0,0.029050357994676243,0.7314303799341353
AGPR,up,tracking,2325,8.668,0.9152,393.62,0,9,0,0,0,,,0,0.0,0.1857,0.0,0.00018919484746451445,0.9807389668890044
AGRI,east,detection,1724,5.3634,0.2063,119.67,1,5,1,5,1,0.2,28.02,0,0.0,0.1827,0.1524,0.032673577116450817,0.23149911835792558
AGRI,east,tracking,1724,5.3634,0.6196,359.41,0,5,0,0,0,,,0,0.0,0.1827,0.0,0.011052827989897061,0.35235079337069286
AGRI,north,detection,1724,5.3634,0.2004,116.27,0,5,0,5,0,0.0,,0,0.0,0.1827,0.0,0.008459448678351548,0.9226810227929042
AGRI,north,tracking,1724,5.3634,0.7286,422.61,0,5,0,0,0,,,0,0.0,0.1827,0.0,0.0068340131127875075,0.9309305561089682
AGRI,up,detection,1724,5.3634,0.2054,119.14,0,5,0,5,0,0.0,,0,0.0,0.1827,0.0,-0.04587694940416181,0.3322408322296785
AGRI,up,tracking,1724,5.3634,0.588,341.06,0,5,0,0,0,,,0,0.0,0.1827,0.0,-0.0003265300744353453,0.09838919739996495
AGUA,east,detection,2483,10.486,0.3407,137.2,0,2,0,2,0,0.0,,0,0.0,0.0627,0.0,-0.0346247413241209,0.6715573996365723
AGUA,east,tracking,2483,10.486,0.9826,395.75,0,2,0,0,0,,,0,0.0,0.0627,0.0,-0.013753570004356543,0.45514806365241767
AGUA,north,detection,2483,10.486,0.2902,116.86,1,2,0,1,0,0.0,,1,0.0954,0.0627,0.0894,0.02995283371403048,0.2885497090460358
AGUA,north,tracking,2483,10.486,0.9014,363.01,0,2,0,0,0,,,0,0.0,0.0627,0.0,-0.008495505995435707,0.6898208354214346
AGUA,up,detection,2483,10.486,0.326,131.28,0,2,0,2,0,0.0,,0,0.0,0.0627,0.0,0.01791931358199647,0.44913273506480317
AGUA,up,tracking,2483,10.486,0.979,394.3,0,2,0,0,0,,,0,0.0,0.0627,0.0,-0.0010066729463019742,0.6450719313623559
AHTI,east,detection,6233,17.1965,0.784,125.78,3,13,1,11,1,0.0909,6.01,2,0.1163,0.1591,0.1467,0.02022641159119968,0.5390608717562098
AHTI,east,tracking,6233,17.1965,2.4422,391.81,0,13,0,1,0,0.0,,0,0.0,0.1591,0.0,0.003846395715257413,0.824140155774242
AHTI,north,detection,6233,17.1965,0.8368,134.26,1,13,0,11,0,0.0,,0,0.0,0.1591,0.0489,0.03701473974453057,-1.1567564385990692
AHTI,north,tracking,6233,17.1965,2.4524,393.45,0,13,0,1,0,0.0,,0,0.0,0.1591,0.0,0.016335984398764606,-0.8071821067022564
AHTI,up,detection,6233,17.1965,0.7288,116.93,1,13,0,11,0,0.0,,1,0.0582,0.1591,0.0489,-0.01794796490255433,0.5626143161432149
AHTI,up,tracking,6233,17.1965,2.4963,400.51,0,13,0,1,0,0.0,,0,0.0,0.1591,0.0,-0.0007616094308407666,0.2721194987728317
AHUP,east,detection,9777,27.2033,1.296,132.56,8,10,1,6,1,0.1667,7.0,5,0.1838,0.0889,0.2679,-0.028076753090446983,0.9201846501029126
AHUP,east,tracking,9777,27.2033,4.0814,417.45,1,10,0,2,0,0.0,,1,0.0368,0.0889,0.0335,0.13691464955441032,-3.4243401629624755
AHUP,north,detection,9777,27.2033,1.1449,117.1,13,10,1,7,1,0.1429,7.0,10,0.3676,0.0889,0.4354,-0.02920119841769654,0.6384439908265084
AHUP,north,tracking,9777,27.2033,4.1456,424.02,1,10,0,2,0,0.0,,1,0.0368,0.0889,0.0335,-0.18298700105561885,4.675456489287368
AHUP,up,detection,9777,27.2033,1.3156,134.56,10,10,1,8,1,0.125,7.0,8,0.2941,0.0889,0.3349,-0.04689191552687287,1.9047342758954735
AHUP,up,tracking,9777,27.2033,4.1833,427.87,1,10,0,2,0,0.0,,1,0.0368,0.0889,0.0335,0.17786837971835578,-4.000807399194337
AHVZ,east,detection,1317,4.824,0.1523,115.64,0,1,0,1,0,0.0,,0,0.0,0.0681,0.0,-0.004737059876155268,0.4920317880460955
AHVZ,east,tracking,1317,4.824,0.5977,453.81,0,1,0,0,0,,,0,0.0,0.0681,0.0,0.024596844533660258,0.3530654951458933
AHVZ,north,detection,1317,4.824,0.2392,181.62,1,1,0,1,0,0.0,,1,0.2073,0.0681,0.1932,0.004795006574070705,0.6502295842417395
AHVZ,north,tracking,1317,4.824,0.4139,314.31,0,1,0,0,0,,,0,0.0,0.0681,0.0,0.02651219640398379,0.5456675226202452
AHVZ,up,detection,1317,4.824,0.1512,114.82,0,1,0,1,0,0.0,,0,0.0,0.0681,0.0,-0.06354520676453121,1.0720831010755898
AHVZ,up,tracking,1317,4.824,0.4033,306.25,0,1,0,0,0,,,0,0.0,0.0681,0.0,-0.0005958105422081725,0.7619176596120592
AIES,east,detection,4220,14.0178,0.5144,121.9,0,33,0,32,0,0.0,,0,0.0,0.5785,0.0,-0.009986079430071704,0.5732589073083111
AIES,east,tracking,4220,14.0178,1.9554,463.35,0,33,0,0,0,,,0,0.0,0.5785,0.0,-0.0002231161064343426,0.4367033003094001
AIES,north,detection,4220,14.0178,0.4982,118.06,1,33,1,30,1,0.0333,16.0,0,0.0,0.5785,0.0301,0.016919223356403917,0.7847998166518784
AIES,north,tracking,4220,14.0178,1.6563,392.48,0,33,0,0,0,,,0,0.0,0.5785,0.0,0.004859833571299555,0.9540453166151306
AIES,up,detection,4220,14.0178,0.6192,146.73,0,33,0,32,0,0.0,,0,0.0,0.5785,0.0,0.040789611939429454,0.23063026652720753
AIES,up,tracking,4220,14.0178,1.6938,401.36,0,33,0,0,0,,,0,0.0,0.5785,0.0,-0.0010514286189203352,0.815376784257857
AIGI,east,detection,2751,7.7701,0.3304,120.11,1,4,0,4,0,0.0,,1,0.1287,0.1283,0.1122,-0.01587972696800461,0.11744773964175606
AIGI,east,tracking,2751,7.7701,0.9664,351.29,0,4,0,0,0,,,0,0.0,0.1283,0.0,0.01506377205504243,-0.1189876483022419
AIGI,north,detection,2751,7.7701,0.3173,115.35,1,4,0,4,0,0.0,,1,0.1287,0.1283,0.1122,-0.011231727663996974,0.34389602567168814
AIGI,north,tracking,2751,7.7701,1.0133,368.34,0,4,0,0,0,,,0,0.0,0.1283,0.0,-0.009097104286065824,0.3270967142978388
AIGI,up,detection,2751,7.7701,0.327,118.88,0,4,0,4,0,0.0,,0,0.0,0.1283,0.0,0.08251239718430113,0.17640313738464222
AIGI,up,tracking,2751,7.7701,1.0489,381.29,0,4,0,0,0,,,0,0.0,0.1283,0.0,0.0010962227532899055,0.7985267953174946
AINP,east,detection,8098,23.8713,0.9658,119.26,4,11,1,10,1,0.1,7.99,3,0.1257,0.1101,0.1491,-0.03184949993141369,0.1250667865833168
AINP,east,tracking,8098,23.8713,3.3039,407.99,1,11,0,3,0,0.0,,1,0.0419,0.1101,0.0373,-0.04061239891454464,0.3342231171409834
AINP,north,detection,8098,23.8713,1.2078,149.14,4,11,2,11,2,0.1818,5.5,2,0.0838,0.1101,0.1491,-0.0011386068426302866,1.1362483809991557
AINP,north,tracking,8098,23.8713,3.24,400.1,1,11,0,3,0,0.0,,1,0.0419,0.1101,0.0373,0.01875102479388069,0.6593214132974212
AINP,up,detection,8098,23.8713,1.0141,125.23,3,11,1,10,1,0.1,43.0,2,0.0838,0.1101,0.1118,0.058637689893688685,-0.5687608223255205
AINP,up,tracking,8098,23.8713,3.9379,486.28,1,11,0,3,0,0.0,,1,0.0419,0.1101,0.0373,-0.0023505956300599374,0.8846791994291245
AIR2,east,detection,4847,13.4647,0.601,124.0,0,1,0,1,0,0.0,,0,0.0,0.0244,0.0,-0.03117171480342001,0.44463535547976973
AIR2,east,tracking,4847,13.4647,2.0851,430.17,0,1,0,0,0,,,0,0.0,0.0244,0.0,-0.01556455954077164,0.23318788995173304
AIR2,north,detection,4847,13.4647,0.6035,124.51,3,1,0,1,0,0.0,,3,0.2228,0.0244,0.2174,-0.004209984267596469,0.23590112122728543
AIR2,north,tracking,4847,13.4647,2.157,445.02,0,1,0,0,0,,,0,0.0,0.0244,0.0,-0.0111110381716416,0.33069992683753935
AIR2,up,detection,4847,13.4647,0.5915,122.04,0,1,0,1,0,0.0,,0,0.0,0.0244,0.0,0.046103546597255525,-0.2511526455391065
AIR2,up,tracking,4847,13.4647,2.2025,454.4,0,1,0,0,0,,,0,0.0,0.0244,0.0,0.0057047611311809715,0.2912422415868423
AIRA,east,detection,10036,28.4572,1.1908,118.65,3,38,1,34,1,0.0294,4.01,2,0.0703,0.3345,0.0702,0.044190956532748335,-1.2262811768995776
AIRA,east,tracking,10036,28.4572,4.0197,400.52,2,38,0,6,0,0.0,,0,0.0,0.3345,0.0468,0.045888875361560645,-1.2636714990936617
AIRA,north,detection,10036,28.4572,1.2329,122.85,3,38,2,38,2,0.0526,12.5,1,0.0351,0.3345,0.0702,-0.14077662747365097,4.014684339162927
AIRA,north,tracking,10036,28.4572,4.2282,421.3,1,38,0,6,0,0.0,,1,0.0351,0.3345,0.0234,-0.026787200941329345,0.7762214666953708
AIRA,up,detection,10036,28.4572,1.2471,124.26,2,38,1,38,1,0.0263,7.0,1,0.0351,0.3345,0.0468,-0.08988230020148441,3.222821032880882
AIRA,up,tracking,10036,28.4572,3.9184,390.43,0,38,0,19,0,0.0,,0,0.0,0.3345,0.0,-0.001148480541703353,0.6999833984004056
AIRS,east,detection,7163,22.4093,0.8275,115.53,2,14,0,12,0,0.0,,2,0.0892,0.1616,0.0748,-0.0340043280495243,0.4414717885952054
AIRS,east,tracking,7163,22.4093,2.672,373.03,0,14,0,4,0,0.0,,0,0.0,0.1616,0.0,0.0098349087780027,-0.5414476797497096
AIRS,north,detection,7163,22.4093,0.8204,114.54,1,14,0,12,0,0.0,,1,0.0446,0.1616,0.0374,-0.00013619718751671245,0.4236556653705671
AIRS,north,tracking,7163,22.4093,2.7111,378.48,0,14,0,4,0,0.0,,0,0.0,0.1616,0.0,0.015208943883748738,0.07455742258376857
AIRS,up,detection,7163,22.4093,0.8185,114.27,0,14,0,12,0,0.0,,0,0.0,0.1616,0.0,0.0036384364983181837,0.3423858426927093
AIRS,up,tracking,7163,22.4093,2.945,411.15,0,14,0,4,0,0.0,,0,0.0,0.1616,0.0,0.004716611256628112,0.32385600110801854
AIS5,east,detection,8057,24.4436,1.003,124.49,3,7,1,5,1,0.2,2.0,1,0.0409,0.0884,0.1119,-0.027745748359870096,1.163527661506135
AIS5,east,tracking,8057,24.4436,3.3645,417.59,1,7,0,2,0,0.0,,1,0.0409,0.0884,0.0373,-0.012150905627700005,0.7864701586827173
AIS5,north,detection,8057,24.4436,1.1939,148.18,2,7,2,6,2,0.3333,15.5,0,0.0,0.0884,0.0746,0.0015794270847469495,0.4888099219246074
AIS5,north,tracking,8057,24.4436,3.3379,414.29,1,7,0,0,0,,,1,0.0409,0.0884,0.0373,-0.012271855595037741,0.821331767130776
AIS5,up,detection,8057,24.4436,1.1117,137.98,1,7,1,7,1,0.1429,2.0,0,0.0,0.0884,0.0373,0.033624470700805105,-0.46752610229390124
AIS5,up,tracking,8057,24.4436,3.286,407.84,1,7,0,0,0,,,1,0.0409,0.0884,0.0373,0.0005430662828131871,0.34491527713927744
AIS6,east,detection,5546,24.1096,0.7607,137.16,0,7,0,5,0,0.0,,0,0.0,0.0896,0.0,-0.02103817324025123,0.7374386597164968
AIS6,east,tracking,5546,24.1096,2.2876,412.48,0,7,0,0,0,,,0,0.0,0.0896,0.0,-0.01181817967506627,0.5200898767302762
AIS6,north,detection,5546,24.1096,0.6829,123.13,0,7,0,5,0,0.0,,0,0.0,0.0896,0.0,-0.01600514063347119,0.8657145560534675
AIS6,north,tracking,5546,24.1096,2.3263,419.45,0,7,0,0,0,,,0,0.0,0.0896,0.0,-0.012665156409369632,0.7799237445555127
AIS6,up,detection,5546,24.1096,0.7707,138.96,1,7,0,5,0,0.0,,1,0.0415,0.0896,0.0378,0.0246237505506134,-0.20405466999132493
AIS6,up,tracking,5546,24.1096,2.5278,455.78,0,7,0,0,0,,,0,0.0,0.0896,0.0,0.0009602945438293768,0.3720023674741569
AJB0,east,detection,4397,19.8439,0.5938,135.05,2,12,0,9,0,0.0,,2,0.1008,0.1474,0.0859,0.052123807826099405,-1.4987466676675194
AJB0,east,tracking,4397,19.8439,1.7378,395.22,0,12,0,0,0,,,0,0.0,0.1474,0.0,0.013030517231290673,-0.7303394319763611
AJB0,north,detection,4397,19.8439,0.5206,118.4,3,12,1,9,1,0.1111,27.98,2,0.1008,0.1474,0.1289,0.031820138071063854,0.15458323752247838
AJB0,north,tracking,4397,19.8439,1.7616,400.63,0,12,0,0,0,,,0,0.0,0.1474,0.0,0.01514889120514582,0.48455175433439035
AJB0,up,detection,4397,19.8439,0.5042,114.68,1,12,0,9,0,0.0,,1,0.0504,0.1474,0.043,0.0016924323214919446,0.2285016560599393
AJB0,up,tracking,4397,19.8439,1.7237,392.02,0,12,0,0,0,,,0,0.0,0.1474,0.0,-0.002609568821787843,0.308995615785705
AKAL,east,detection,2734,9.6043,0.3153,115.31,1,6,0,5,0,0.0,,1,0.1041,0.1032,0.0934,0.029636127673030657,-0.2108853179633849
AKAL,east,tracking,2734,9.6043,1.0471,382.98,0,6,0,0,0,,,0,0.0,0.1032,0.0,0.027618450529314584,-0.18992850469987674
AKAL,north,detection,2734,9.6043,0.364,133.13,2,6,0,5,0,0.0,,2,0.2082,0.1032,0.1868,0.030455491938658232,-0.14487680079210088
AKAL,north,tracking,2734,9.6043,1.186,433.78,0,6,0,0,0,,,0,0.0,0.1032,0.0,0.014441219236993813,0.00732717986698653
AKAL,up,detection,2734,9.6043,0.3118,114.06,2,6,0,3,0,0.0,,2,0.2082,0.1032,0.1868,-0.021066964675428866,0.28107480426742404
AKAL,up,tracking,2734,9.6043,1.1451,418.85,0,6,0,0,0,,,0,0.0,0.1032,0.0,-0.0033996928684055807,0.10920585213385614
AKGG,east,detection,6170,23.1238,0.8496,137.71,3,26,0,25,0,0.0,,3,0.1297,0.2821,0.0931,0.011109886335047005,-0.38319035940399737
AKGG,east,tracking,6170,23.1238,2.7579,446.99,0,26,0,3,0,0.0,,0,0.0,0.2821,0.0,-0.007198074594029908,0.04018190072043393
AKGG,north,detection,6170,23.1238,0.8025,130.06,3,26,0,23,0,0.0,,3,0.1297,0.2821,0.0931,-0.002973381491232955,0.23345880643289174
AKGG,north,tracking,6170,23.1238,2.6189,424.46,0,26,0,3,0,0.0,,0,0.0,0.2821,0.0,-0.017691346517725397,0.5717598381643275
AKGG,up,detection,6170,23.1238,0.9062,146.88,3,26,1,22,1,0.0455,7.98,2,0.0865,0.2821,0.0931,0.010973327381971664,0.09027126801699534
AKGG,up,tracking,6170,23.1238,2.6114,423.24,0,26,0,3,0,0.0,,0,0.0,0.2821,0.0,0.004630349999390522,0.23694012947115298
AKHA,east,detection,2321,6.5626,0.2941,126.71,1,1,0,0,0,,,1,0.1524,0.0501,0.1448,0.03481799986095369,-0.07280924795797096
AKHA,east,tracking,2321,6.5626,0.8028,345.9,0,1,0,0,0,,,0,0.0,0.0501,0.0,0.02674631734390535,-0.019626000114286096
AKHA,north,detection,2321,6.5626,0.3571,153.85,0,1,0,0,0,,,0,0.0,0.0501,0.0,0.030447256338203298,0.02909398039220817
AKHA,north,tracking,2321,6.5626,1.0153,437.44,0,1,0,0,0,,,0,0.0,0.0501,0.0,0.013788469427702994,0.13730758633414622
AKHA,up,detection,2321,6.5626,0.3187,137.33,2,1,0,0,0,,,2,0.3048,0.0501,0.2895,0.007002956282677358,0.4703284574162142
AKHA,up,tracking,2321,6.5626,0.8292,357.25,0,1,0,0,0,,,0,0.0,0.0501,0.0,-0.0017810455962222371,0.5276324328228018
AKHR,east,detection,2730,15.0363,0.3197,117.12,4,3,1,3,1,0.3333,7.98,3,0.1995,0.0437,0.2544,0.0035008186969436995,0.17547119567212668
AKHR,east,tracking,2730,15.0363,1.0646,389.98,0,3,0,0,0,,,0,0.0,0.0437,0.0,0.0027772769234667605,0.19808743071582263
AKHR,north,detection,2730,15.0363,0.331,121.26,4,3,0,3,0,0.0,,4,0.266,0.0437,0.2544,0.0175691300295547,0.09248896339792162
AKHR,north,tracking,2730,15.0363,1.0729,393.01,0,3,0,0,0,,,0,0.0,0.0437,0.0,0.007806885648561777,0.2372828401133788
AKHR,up,detection,2730,15.0363,0.3445,126.19,3,3,0,3,0,0.0,,3,0.1995,0.0437,0.1908,0.013912420528567533,0.10931235767986631
AKHR,up,tracking,2730,15.0363,1.0981,402.23,0,3,0,0,0,,,0,0.0,0.0437,0.0,-0.00586831340045649,0.41482239217025635
AKLV,east,detection,8135,24.1451,1.277,156.98,3,27,1,27,1,0.037,4.0,2,0.0828,0.2699,0.0907,-0.012490260114353816,0.7984144649266847
AKLV,east,tracking,8135,24.1451,3.5485,436.21,1,27,0,13,0,0.0,,1,0.0414,0.2699,0.0302,-0.008352975715528949,0.7024008967155871
AKLV,north,detection,8135,24.1451,1.0553,129.72,3,27,0,24,0,0.0,,2,0.0828,0.2699,0.0907,-0.013043751529473586,0.11029885947826375
AKLV,north,tracking,8135,24.1451,3.3357,410.04,1,27,0,8,0,0.0,,1,0.0414,0.2699,0.0302,-0.019883043429703366,0.2737827108963186
AKLV,up,detection,8135,24.1451,0.9412,115.7,6,27,0,26,0,0.0,,6,0.2485,0.2699,0.1814,0.004748793946561304,0.3935714536364961
AKLV,up,tracking,8135,24.1451,3.169,389.55,1,27,0,13,0,0.0,,1,0.0414,0.2699,0.0302,0.0018414357381329525,0.45901005400062184
AKMO,east,detection,6764,24.1396,0.9506,140.54,0,27,0,27,0,0.0,,0,0.0,0.271,0.0,-0.0048810922862582975,-0.21537598330003901
AKMO,east,tracking,6764,24.1396,2.7619,408.32,0,27,0,9,0,0.0,,0,0.0,0.271,0.0,-0.009212320477943499,-0.11101856430750262
AKMO,north,detection,6764,24.1396,0.9119,134.82,0,27,0,27,0,0.0,,0,0.0,0.271,0.0,-0.0228349419397976,0.3095646974667145
AKMO,north,tracking,6764,24.1396,2.8821,426.09,0,27,0,9,0,0.0,,0,0.0,0.271,0.0,-0.023093495005177975,0.3127103728806538
AKMO,up,detection,6764,24.1396,1.0306,152.37,1,27,0,27,0,0.0,,1,0.0414,0.271,0.0302,-0.011622201226180746,1.3374014435849602
AKMO,up,tracking,6764,24.1396,2.6658,394.11,0,27,0,9,0,0.0,,0,0.0,0.271,0.0,0.003536531452660161,0.9720846225993335
AKRB,east,detection,7508,23.1431,0.9887,131.69,7,26,4,22,4,0.1818,28.01,2,0.0864,0.2805,0.2176,0.000399347603960902,0.22400552220500494
AKRB,east,tracking,7508,23.1431,3.1501,419.56,0,26,0,12,0,0.0,,0,0.0,0.2805,0.0,-0.008626849471173797,0.43365934201534595
AKRB,north,detection,7508,23.1431,0.8868,118.12,2,26,0,24,0,0.0,,2,0.0864,0.2805,0.0622,-0.02840161272326638,1.0429560582675146
AKRB,north,tracking,7508,23.1431,3.0005,399.64,0,26,0,12,0,0.0,,0,0.0,0.2805,0.0,-0.02250518839653675,0.9046145803661698
AKRB,up,detection,7508,23.1431,1.0418,138.75,1,26,0,25,0,0.0,,1,0.0432,0.2805,0.0311,-0.033817007659643704,0.9500406959720075
AKRB,up,tracking,7508,23.1431,2.9674,395.23,1,26,0,10,0,0.0,,1,0.0432,0.2805,0.0311,0.005773525160009732,0.03661110358835466
AKRD,east,detection,1683,5.0322,0.1954,116.1,1,1,0,1,0,0.0,,1,0.1987,0.0653,0.1857,0.0009798965986482994,0.08807460690606453
AKRD,east,tracking,1683,5.0322,0.5482,325.73,0,1,0,0,0,,,0,0.0,0.0653,0.0,-0.002734263027456818,0.10891784662180946
AKRD,north,detection,1683,5.0322,0.21,124.76,2,1,0,1,0,0.0,,2,0.3974,0.0653,0.3715,-0.047367283556884084,0.7146678908490732
AKRD,north,tracking,1683,5.0322,0.562,333.91,0,1,0,0,0,,,0,0.0,0.0653,0.0,-0.023094671925950404,0.5942321074228691
AKRD,up,detection,1683,5.0322,0.1947,115.66,0,1,0,1,0,0.0,,0,0.0,0.0653,0.0,-0.05449382741834798,0.6596368878475075
AKRD,up,tracking,1683,5.0322,0.5448,323.74,0,1,0,0,0,,,0,0.0,0.0653,0.0,0.001281358304996751,0.3817089813566306
AKS1,east,detection,2647,14.883,0.303,114.47,2,5,1,5,1,0.2,9.99,1,0.0672,0.0883,0.1225,0.005426221549614632,-0.09280935556039577
AKS1,east,tracking,2647,14.883,1.0435,394.24,0,5,0,0,0,,,0,0.0,0.0883,0.0,0.011470837872609963,-0.1757839071297011
AKS1,north,detection,2647,14.883,0.3953,149.32,1,5,0,5,0,0.0,,1,0.0672,0.0883,0.0613,0.06237474212703752,-0.3001587574266743
AKS1,north,tracking,2647,14.883,0.9398,355.05,0,5,0,0,0,,,0,0.0,0.0883,0.0,0.009633512606918535,0.4783005599476109
AKS1,up,detection,2647,14.883,0.3106,117.35,3,5,0,5,0,0.0,,3,0.2016,0.0883,0.1838,0.013375773996553606,0.22490454779035887
AKS1,up,tracking,2647,14.883,0.9625,363.6,0,5,0,0,0,,,0,0.0,0.0883,0.0,-0.0005021873159498215,0.4354570011597288
AKSE,east,detection,2044,8.9008,0.2394,117.1,0,6,0,4,0,0.0,,0,0.0,0.2119,0.0,-0.005752693435765211,-1.032972369746573
AKSE,east,tracking,2044,8.9008,0.7071,345.95,0,6,0,0,0,,,0,0.0,0.2119,0.0,-0.018861404763413366,-0.9149286858735214
AKSE,north,detection,2044,8.9008,0.2364,115.65,0,6,0,4,0,0.0,,0,0.0,0.2119,0.0,0.011395223956725027,0.7961750090476472
AKSE,north,tracking,2044,8.9008,0.8174,399.93,0,6,0,0,0,,,0,0.0,0.2119,0.0,0.008646895390994391,0.8182463183445212
AKSE,up,detection,2044,8.9008,0.2363,115.59,3,6,0,3,0,0.0,,3,0.337,0.2119,0.2656,0.05887940972780563,-0.10226865679467864
AKSE,up,tracking,2044,8.9008,0.6958,340.39,0,6,0,0,0,,,0,0.0,0.2119,0.0,0.004657283556257772,0.3722531361786767
AKSI,east,detection,1252,8.5941,0.1467,117.14,0,6,0,3,0,0.0,,0,0.0,0.1841,0.0,-0.002987275037797766,-0.2110584387425082
AKSI,east,tracking,1252,8.5941,0.4125,329.5,0,6,0,0,0,,,0,0.0,0.1841,0.0,-0.013979906579493247,-0.11478534781446315
AKSI,north,detection,1252,8.5941,0.1808,144.42,0,6,0,3,0,0.0,,0,0.0,0.1841,0.0,-0.03028630921900237,0.19799495677082185
AKSI,north,tracking,1252,8.5941,0.4895,391.0,0,6,0,0,0,,,0,0.0,0.1841,0.0,-0.00995698457799851,0.02203648937562878
AKSI,up,detection,1252,8.5941,0.1478,118.02,0,6,0,3,0,0.0,,0,0.0,0.1841,0.0,0.00898583268275479,0.8694733236153395
AKSI,up,tracking,1252,8.5941,0.4415,352.64,0,6,0,0,0,,,0,0.0,0.1841,0.0,0.0024928491969051568,0.9203465302460455
AKSR,east,detection,2697,15.0363,0.3162,117.23,1,3,1,3,1,0.3333,1.01,0,0.0,0.0218,0.0651,-0.0006073582030104791,-0.6441762773845212
AKSR,east,tracking,2697,15.0363,1.0709,397.08,0,3,0,0,0,,,0,0.0,0.0218,0.0,0.004510992390406389,-0.6973331482487737
AKSR,north,detection,2697,15.0363,0.319,118.28,0,3,0,3,0,0.0,,0,0.0,0.0218,0.0,0.022029929733551716,0.299469526885062
AKSR,north,tracking,2697,15.0363,1.0413,386.11,0,3,0,0,0,,,0,0.0,0.0218,0.0,0.015373757107548265,0.394583517348017
AKSR,up,detection,2697,15.0363,0.3219,119.35,1,3,0,3,0,0.0,,1,0.0665,0.0218,0.0651,-0.0277984255971361,1.1340185310175177
AKSR,up,tracking,2697,15.0363,1.0525,390.26,0,3,0,0,0,,,0,0.0,0.0218,0.0,-0.005785422965010735,0.8077819589333803
AKTO,east,detection,7362,20.3203,0.9515,129.25,1,14,0,14,0,0.0,,1,0.0492,0.1454,0.0421,-0.01573066763833895,-0.4732226335604707
AKTO,east,tracking,7362,20.3203,3.2441,440.66,0,14,0,2,0,0.0,,0,0.0,0.1454,0.0,-0.026031102564875827,-0.26345965330845056
AKTO,north,detection,7362,20.3203,1.0237,139.05,1,14,1,14,1,0.0714,10.99,0,0.0,0.1454,0.0421,0.032697217357252666,-1.045259583457905
AKTO,north,tracking,7362,20.3203,3.2042,435.24,0,14,0,2,0,0.0,,0,0.0,0.1454,0.0,0.026858778488051866,-0.9292172547744113
AKTO,up,detection,7362,20.3203,0.8809,119.66,0,14,0,14,0,0.0,,0,0.0,0.1454,0.0,-0.007898280685112991,0.9599466793159959
AKTO,up,tracking,7362,20.3203,2.9357,398.77,0,14,0,2,0,0.0,,0,0.0,0.1454,0.0,-0.0034452194410985273,0.875401887894407
AKUR,east,detection,7457,25.0404,0.9333,125.15,9,5,0,4,0,0.0,,8,0.3195,0.0526,0.3405,-0.027124766280597134,0.1982805548471958
AKUR,east,tracking,7457,25.0404,2.9861,400.44,0,5,0,2,0,0.0,,0,0.0,0.0526,0.0,-0.009647512028812375,-0.24144241008218625
AKUR,north,detection,7457,25.0404,1.0029,134.5,5,5,0,4,0,0.0,,5,0.1997,0.0526,0.1892,0.012862584609209598,0.5978977811857866
