sta,kind,index,component,n,span,order,a1,a2,b1,b2,c,v,stderr_a1,stderr_a2,stderr_b1,stderr_b2,stderr_c,stderr_v,rss,bic,converged,midas_v,midas_sigma,midas_span,midas_steps,diff,diff_over_sigma,within_sigma,error
0ABI,whole,0,east,6078,17.1965,154,0.0019232411695339032,-8.370863636770842e-06,-0.001239830532819485,-0.0002542664207314494,0.04975257286853281,0.015198656937106267,3.655334386416616e-05,3.662122897198665e-05,3.676423270835915e-05,3.6662896874516456e-05,5.17255632405193e-05,5.2309187114084986e-06,0.024765531105801174,-75380.16326749866,True,0.015259,0.000155,17.1965,0,-6.0343062893732785e-05,-0.3893100831853728,True,
0ABI,whole,0,north,6078,17.1965,154,-0.00026933914329315296,0.0006272958071887966,0.000309515281215892,-2.5415561082373176e-05,0.37563487051228955,0.014935119097153945,3.91589577622643e-05,3.923168189058777e-05,3.938487929144023e-05,3.927631998556672e-05,5.5412690934425726e-05,5.6037916979378945e-06,0.0284220677741413,-74543.14325174269,True,0.014863,0.000156,17.1965,0,7.211909715394531e-05,0.4623019048329827,True,
0ABI,whole,0,up,6078,17.1965,154,0.00014965581234104223,-0.00032297967544988546,0.006539775962756849,0.0017758784486203404,0.3234377299444051,0.00550100629092065,0.0001211193840672706,0.00012134432114764039,0.00012181816355541351,0.00012148238760494014,0.0001713924828192258,1.733263185951239e-05,0.27190721358142295,-60817.226218481184,True,0.005525,0.000603,17.1965,0,-2.3993709079350722e-05,-0.03979056232064796,True,
0ABN,whole,0,east,1206,3.3813,44,0.0022150400777473846,-2.0422123707917525e-06,0.001603069057032528,5.917288800807158e-05,0.3200715185648692,0.01531057011982741,5.4144474408738024e-05,5.332542302276109e-05,5.23563308294502e-05,5.296359404769332e-05,7.439784862018343e-05,3.8096257633011776e-05,0.002014483418723796,-16000.192588846974,True,0.01535,0.00034,3.3813,0,-3.942988017259161e-05,-0.11597023580174001,True,
0ABN,whole,0,north,1206,3.3813,44,-0.0009317374788845338,-0.0002920280907388061,-0.00145297709819037,0.0002875066964293334,0.36725214033517484,0.016505091779727976,5.203874647243752e-05,5.125154874103108e-05,5.0320145425977656e-05,5.09037916244361e-05,7.150444850962859e-05,3.661465946731995e-05,0.0018608401400907538,-16095.870261994587,True,0.016483,0.00032,3.3813,0,2.209177972797502e-05,0.06903681164992193,True,
0ABN,whole,0,up,1206,3.3813,44,-0.004588584825409034,-0.0011795192038101913,0.005273488300243312,-0.0008893103351763589,0.7613924496967371,0.008004274396112353,0.00022851593054499784,0.00022505913663066842,0.0002209690977715491,0.00022353204294588033,0.0003139949882908717,0.0001607846757837347,0.03588296945327258,-12527.033189092503,True,0.007991,0.001275,3.3813,0,1.3274396112353606e-05,0.010411291068512631,True,
0ABY,whole,0,east,4114,11.3676,107,0.001818487877757518,-0.00024709824765054353,0.002704333577881134,0.0002672125835238397,-0.6563911539827093,0.018628730808762848,3.119627756519119e-05,3.101886588100057e-05,3.084013374765912e-05,3.100645825217433e-05,4.376697507252864e-05,6.695461041001855e-06,0.008115440200466265,-53992.138432351734,True,0.018596,0.000155,11.3676,0,3.2730808762846536e-05,0.21116650814739701,True,
0ABY,whole,0,north,4114,11.3676,107,-0.0003111115893250205,-0.0003039427312374619,-4.557480977664195e-06,0.00022249767471576418,0.032108344055751775,0.013796600010266946,2.8310657180370237e-05,2.8149655876274997e-05,2.7987456263081663e-05,2.8138395939079382e-05,3.971857938854617e-05,6.076138468771398e-06,0.006683538160987835,-54790.7519492059,True,0.013831,0.000136,11.3676,0,-3.439998973305339e-05,-0.2529411009783337,True,
0ABY,whole,0,up,4114,11.3676,107,-0.003197626353056079,-0.0008714122336008597,0.005323277347475806,-0.000989198321433595,0.5067807088656795,0.005218851840213606,0.00012579062358367642,0.00012507525854248732,0.00012435456914419363,0.00012502522810651668,0.00017647859028179722,2.6997651170650905e-05,0.1319480786114225,-42519.673239598706,True,0.005104,0.000647,11.3676,0,0.00011485184021360617,0.1775144361879539,True,
0AKE,whole,0,east,5807,15.9918,144,-0.0010335644769019724,-0.00028835903327596046,-0.0012041820374806636,-0.000154513671098878,0.4246086072261851,0.018790194370881634,2.4915913636519156e-05,2.491621879244652e-05,2.4994725967086425e-05,2.497999093835747e-05,3.5281042211729104e-05,3.833550726911751e-06,0.010477942072355233,-76747.32984120697,True,0.018741,0.000113,15.9918,0,4.9194370881633365e-05,0.4353484148817112,True,
0AKE,whole,0,north,5807,15.9918,144,-0.00027787797399815654,-0.00036478977399496574,0.0009573096244461018,-0.00016104321436415998,0.9940156614714049,0.01421854321592995,2.9812426937467342e-05,2.9812792063102377e-05,2.9906727587288366e-05,2.9889096808268502e-05,4.22145263689322e-05,4.586925955210437e-06,0.015000889898206159,-74663.56202673199,True,0.013986,0.000121,15.9918,0,0.00023254321592994925,1.9218447597516468,False,
0AKE,whole,0,up,5807,15.9918,144,0.0065397799731318085,0.0005425369159194831,-0.002377172782882249,-0.0009083929178137616,0.07329126895026401,0.005196607427288817,0.00011163169440490705,0.00011163306160635613,0.00011198480022031367,0.00011191878232315306,0.0001580709654047665,1.7175599878668844e-05,0.21032814563851182,-59329.83368663026,True,0.005465,0.000554,15.9918,0,-0.0002683925727111833,-0.4844631276375149,True,
0ALE,whole,0,east,3857,10.6886,102,-0.0030710623127031206,0.0002422038013991272,-0.0003226452538168673,-0.0001211215285870923,0.4962012676796287,0.016913124897246147,4.1281346795880444e-05,4.13719512603445e-05,4.149653186004623e-05,4.134949552863884e-05,5.831187926376609e-05,9.498048967897172e-06,0.012691095056942289,-48643.14934310749,True,0.016873,0.000207,10.6886,0,4.012489724614793e-05,0.1938400833147243,True,
0ALE,whole,0,north,3857,10.6886,102,-0.00025425071858519945,0.0004173357123976532,0.0004785589703287775,4.010462112520398e-05,0.07536835600891732,0.01472600964762435,4.224442994783937e-05,4.233714819104347e-05,4.2464635223939515e-05,4.23141685729206e-05,5.967228033681442e-05,9.719635995633765e-06,0.01329016246163196,-48465.25090295736,True,0.014621,0.000205,10.6886,0,0.00010500964762434964,0.5122421835334129,True,
0ALE,whole,0,up,3857,10.6886,102,-0.004266420780351981,-0.0006728856558793819,-0.005157754120408802,0.0013630661816721372,0.3962774531787118,0.009231769179084975,0.00015471768722909518,0.00015505726222561414,0.00015552417582595694,0.00015497310075453336,0.00021854614245706816,3.55975830141373e-05,0.1782671459018594,-38451.4793696644,True,0.009138,0.000689,10.6886,0,9.376917908497477e-05,0.13609459954277905,True,
0ALF,whole,0,east,7541,20.7502,183,-0.002639021822045244,0.00027272548458575214,-0.0002907194669734479,0.000456694229299633,-0.8380726129407817,0.016662053826291018,5.223021990383255e-05,5.2123736595152896e-05,5.210972434082337e-05,5.219365414170164e-05,7.373619611115265e-05,6.168068791858953e-06,0.07727170606503606,-86581.49259848859,True,0.016862,0.000115,20.7502,0,-0.00019994617370898068,-1.738662380078093,False,
0ALF,whole,0,north,7541,20.7502,183,-0.00015570864169247984,0.00033512423017503833,-0.0008908999084407961,0.00030835913067589607,0.6782957088217393,0.014844529530219771,3.841142889920977e-05,3.833311837231879e-05,3.832281340496679e-05,3.838453750999443e-05,5.4227469450380365e-05,4.536154285395606e-06,0.04179243913727296,-91216.2848553221,True,0.014699,0.00011,20.7502,0,0.000145529530219771,1.3229957292706456,False,
0ALF,whole,0,up,7541,20.7502,183,-0.001472262551010443,-0.0006753245585542922,-0.006901956286567349,0.000618062925089269,0.6054494843602177,0.00828279835093018,0.00010476726412078982,0.00010455367197154294,0.00010452556514846289,0.00010469391779243815,0.0001479055525223364,1.237237165422063e-05,0.31090520889138945,-76083.21245345513,True,0.008136,0.000498,20.7502,0,0.00014679835093018082,0.2947758050806844,True,
0ALI,whole,0,east,5632,15.5291,141,-0.0005546688522605486,-0.00014714474306284797,0.003098766402194512,-0.0001559461507741886,0.9422489059478949,0.017439688039033893,2.8129373365669678e-05,2.8200576167847314e-05,2.831600671270691e-05,2.824553091158159e-05,3.989559304661264e-05,4.463060231994241e-06,0.012606537108970313,-73219.14919403606,True,0.017423,0.000132,15.5291,0,1.6688039033891516e-05,0.12642453813554178,True,
0ALI,whole,0,north,5632,15.5291,141,7.611616560047798e-05,-0.0001817686322400302,-0.0006528414312880965,-0.0003369381168445168,0.4801225447332948,0.01453436457937551,2.4236467994483962e-05,2.429781683484604e-05,2.439727261260929e-05,2.4336550161520347e-05,3.4374326488739554e-05,3.845404412819112e-06,0.009358674688895773,-74896.98850904021,True,0.014502,0.000119,15.5291,0,3.236457937551111e-05,0.27197125525639587,True,
0ALI,whole,0,up,5632,15.5291,141,-0.006373493234939072,0.0011558317132032354,0.0005556764151826582,-0.0010446275176366705,0.6891620430327344,0.003529432173693831,0.00010191900629816994,0.00010217698996347427,0.00010259522062491178,0.0001023398710468964,0.000144550649818222,1.6170664663610208e-05,0.1654954479715082,-58718.280015875906,True,0.003651,0.000531,15.5291,0,-0.00012156782630616926,-0.22894129247866152,True,
0ALM,whole,0,east,8827,24.3395,211,0.0021587527646431824,-0.0001994124201852314,0.0016810895324554632,0.0003230524236395038,-0.18846856715654123,0.01842928341153936,2.2449558294734876e-05,2.2426705072933447e-05,2.2358344732390503e-05,2.237897283014159e-05,3.173945927977021e-05,2.261370513296466e-06,0.01953301282343586,-114883.79343902569,True,0.018339,9.4e-05,24.3395,0,9.028341153935818e-05,0.9604618248867892,True,
0ALM,whole,0,north,8827,24.3395,211,-0.0003657025504692561,-0.00013564709209124514,-0.00016218459362490545,0.00046856635417439366,0.68002656650313,0.013766003835137082,2.4895208455479503e-05,2.486986560849978e-05,2.4794058106830433e-05,2.481693342521359e-05,3.5197149300679115e-05,2.507723741575516e-06,0.024020672853110474,-113058.29190510233,True,0.013838,9.3e-05,24.3395,0,-7.199616486291797e-05,-0.7741523103539567,True,
0ALM,whole,0,up,8827,24.3395,211,-0.0020912399262692743,-0.0012416622734646471,0.006360595148345089,-0.0004616127997982272,0.5940422461054019,0.006413494139318449,9.259572901992669e-05,9.250146833535662e-05,9.221950841946336e-05,9.230459132953577e-05,0.0001309129708533229,9.327277112261107e-06,0.3323039815080998,-89868.56836048608,True,0.006494,0.000447,24.3395,0,-8.050586068155102e-05,-0.18010259660302239,True,
0ALN,whole,0,east,1197,3.3813,44,0.0014905471574385685,-0.000131298186044422,0.002350385400941522,6.93733665268954e-05,0.9288841510565488,0.016652711308146446,5.634652423902919e-05,5.5447029853248115e-05,5.4344245463102745e-05,5.500755086662704e-05,7.733048803385524e-05,3.9605228191536384e-05,0.0021412996674252532,-15798.472032060177,True,0.01683,0.000292,3.3813,0,-0.00017728869185355475,-0.6071530542929957,True,
0ALN,whole,0,north,1197,3.3813,44,-0.0015418020275856311,-0.0007527066231615124,0.0008673496560173415,0.0007384179976339855,0.4729415784594837,0.013375556725885102,8.068936588244495e-05,7.94012716728429e-05,7.782206205259353e-05,7.877192884774363e-05,0.00011073882776445913,5.671549029089965e-05,0.004391124911462808,-14938.819582578775,True,0.013618,0.000463,3.3813,0,-0.00024244327411489762,-0.5236355812416795,True,
0ALN,whole,0,up,1197,3.3813,44,-0.0057009061859226865,-0.0012809523369004625,0.005799211342961455,-0.000907968553487646,0.6471243422360474,0.00984103266624025,0.00022984036925454153,0.00022617128541019838,0.00022167297118652192,0.00022437862802930826,0.0003154350363997078,0.00016155176197448333,0.0356283580262433,-12432.83250450593,True,0.009794,0.001299,3.3813,0,4.7032666240249404e-05,0.036206825435141955,True,
0ALS,whole,0,east,2833,7.8412,79,-0.0019435177400494027,-0.00016802832785537105,-0.0013418369716002932,0.00015177089625339164,0.20493421290923375,0.0186561084521307,3.128322594006964e-05,3.104828155653477e-05,3.082252188438703e-05,3.0963146675730496e-05,4.379140279309945e-05,9.738739523181029e-06,0.0038419166816753172,-38228.61546171371,True,0.01868,0.000165,7.8412,0,-2.3891547869300117e-05,-0.1447972598139401,True,
0ALS,whole,0,north,2833,7.8412,79,-0.0002716616760083478,7.553053543518984e-05,5.843070053907458e-05,0.0005273914301351575,0.06741299623097198,0.014294693966618031,3.419578743868894e-05,3.393896903336645e-05,3.369219046341391e-05,3.3845907841621755e-05,4.786851280694693e-05,1.0645445175425409e-05,0.004590606816676758,-37724.225757807784,True,0.014315,0.000176,7.8412,0,-2.0306033381968513e-05,-0.11537518967027564,True,
0ALS,whole,0,up,2833,7.8412,79,0.002021382579409782,-0.0011399928730405518,-0.005968578091427841,-0.0007683448622680157,0.1911463974880462,0.0025247734797076422,0.00015764181698798562,0.0001564578898705422,0.00015532024617010792,0.00015602887985332874,0.00022067277581864302,4.907526469770299e-05,0.09755909060839019,-29065.314147611236,True,0.002724,0.000869,7.8412,0,-0.00019922652029235764,-0.22925951702227576,True,
0ALV,whole,0,east,6707,18.4038,164,-0.00404971780888334,0.0004138221963653984,-0.00019106641565183697,0.00045484073258309215,0.24669882791101258,0.016177922785034396,3.237122096619808e-05,3.2309231048763155e-05,3.221340888247559e-05,3.2269660556707374e-05,4.5662937836404785e-05,4.294920068650395e-06,0.023417454499151953,-84221.80119081568,True,0.016373,0.000148,18.4038,4,-0.0001950772149656027,-1.3180892903081265,False,
0ALV,whole,0,north,6707,18.4038,164,-0.0006899951632802001,0.0004451888009410996,-0.0005323688157916086,0.00029130562767386276,0.23019012906426237,0.015156054172161293,4.196166453687695e-05,4.188130920759267e-05,4.1757098335189865e-05,4.1830015383521664e-05,5.919124525022584e-05,5.567352412242825e-06,0.0393483874828386,-80741.04705230724,True,0.014896,0.00014,18.4038,4,0.00026005417216129305,1.8575298011520933,False,
0ALV,whole,0,up,6707,18.4038,164,-0.002522031885627267,-0.0004114418863632662,-0.007820406120515653,-2.3173895931366426e-05,0.924873096825038,0.007347713752297222,0.00011330561165663456,0.00011308863480800588,0.00011275323846404923,0.00011295013033792068,0.00015982922321636431,1.5033061184282614e-05,0.2868959144242494,-67416.48833612111,True,0.008313,0.000601,18.4038,4,-0.0009652862477027768,-1.6061335236319083,False,
0ALV,seg,0,east,531,1.4511,28,-0.0034928960101525317,-3.095903483169331e-05,0.0004284197706324998,0.000633154366568299,0.2489588703361012,0.015031635404977803,9.716102838343112e-05,9.448012659128524e-05,9.571963922050598e-05,9.727008712314048e-05,0.00013462902707823791,0.00016015379635890808,0.0011716302348100424,-6878.159762854697,True,,,,,,,,
0ALV,seg,0,north,531,1.4511,28,-0.0005769454727378225,-0.00010012195942195147,-0.0003607966170046351,0.0004477641913702622,0.2257524373057249,0.01328100156607366,0.00010092846232703422,9.814360815213528e-05,9.943118307578154e-05,0.000101041749836289,0.00013984928848188635,0.00016636378464987542,0.0012642520838008842,-6837.758857691865,True,,,,,,,,
0ALV,seg,0,up,531,1.4511,28,-0.0030426288657001946,-0.001781372725893388,-0.0096560893281714,0.0001604725960755158,0.9282822682481822,0.00766891886426253,0.00044023930620572694,0.00042809206605587635,0.00043370833205264947,0.0004407334543709342,0.0006100078443198388,0.0007256612797161622,0.024053816607381713,-5273.532170925873,True,,,,,,,,
0ALV,seg,1,east,1980,5.4347,60,-0.0033599133126717235,0.0005651051906062536,0.000626064034170614,0.00079065394145974,0.24654092916162768,0.016278352728488734,4.659946449487013e-05,4.6367591925994695e-05,4.6279463460880454e-05,4.645963280371352e-05,9.314409172799236e-05,2.0887691396808016e-05,0.004184559517819236,-25827.522681881484,True,,,,,,,,
0ALV,seg,1,north,1980,5.4347,60,-0.000525178588438944,0.0005490987776389087,0.00013934579381397349,0.0005824090083140443,0.2340457850239507,0.014667112451645706,4.273963309064155e-05,4.252696651550072e-05,4.244613772691585e-05,4.261138365174219e-05,8.542897108728992e-05,1.9157564922412367e-05,0.003520055220235003,-26169.913723979524,True,,,,,,,,
0ALV,seg,1,up,1980,5.4347,60,-0.003756657333545107,0.00033244050715790414,-0.009195698991995906,-7.081298824516754e-05,0.9210908383137074,0.008332818602562849,0.00020759077276723669,0.00020655782944314173,0.00020616523574331776,0.0002069678521148385,0.0004149372571147225,9.305025380418851e-05,0.08304318327978605,-19911.363253651456,True,,,,,,,,
0ALV,seg,2,east,720,1.9822,32,-0.0036113668126499764,0.0005605738604995167,-0.00047764157938356565,0.00032010656957135066,0.2466949714613514,0.016031431695333366,7.638261180340183e-05,7.472272227860981e-05,7.722886446545396e-05,7.369117293864069e-05,0.0007978250100558436,0.00010095756964812642,0.0013805605363939938,-9438.976652449015,True,,,,,,,,
0ALV,seg,2,north,720,1.9822,32,-0.0003584271352839588,0.0004475695353187308,-0.0004745659437472447,-0.00018510895610757792,0.23273285961117549,0.014864473157273657,8.220106752600673e-05,8.041473569351676e-05,8.311178359835646e-05,7.930460794389936e-05,0.0008585994374522892,0.00010864802608828261,0.0015989002164279902,-9333.261625960109,True,,,,,,,,
0ALV,seg,2,up,720,1.9822,32,-0.0026159139555025656,0.001538123460881451,-0.007734749836832083,-0.0006273724952187695,0.9127068779978551,0.008593475756768852,0.0003200647205188218,0.0003131093145134328,0.00032361075822783815,0.0003087868313801199,0.0033431121669903023,0.00042304073598394487,0.024240527057849966,-7375.790515164081,True,,,,,,,,
0ALV,seg,3,east,1139,3.1184,41,-0.004352314661421054,0.00028522422280490576,-0.0007484006328672375,7.858917112431598e-06,0.24467673700676276,0.016254266139591148,5.7772584224122315e-05,5.827049978696316e-05,6.031537900710575e-05,5.842224342191278e-05,0.0004923367291031916,4.6990249603677126e-05,0.002179502180425669,-14954.489813682032,True,,,,,,,,
0ALV,seg,3,north,1139,3.1184,41,-0.0003431191472906771,0.00020409912162128825,-0.0005859359878963175,0.00020666058734537912,0.22963814129436108,0.015217082648670794,5.331353438743323e-05,5.377301943277192e-05,5.566006914822673e-05,5.391305106903343e-05,0.00045433680161185774,4.3363410547830146e-05,0.0018560457138984685,-15137.468146201643,True,,,,,,,,
0ALV,seg,3,up,1139,3.1184,41,-0.00262021469556707,-0.00041208715433624523,-0.0058926750709491415,-0.00010125941040968868,0.9132795538932161,0.008252990888694547,0.00025064429332757616,0.0002528044822140712,0.0002616761176784733,0.00025346281655482623,0.002135985315570406,0.00020386551966429712,0.041023183638471954,-11611.478264606953,True,,,,,,,,
0ALV,seg,4,east,2337,6.3983,68,-0.004771419870620301,0.00047985769251577756,-0.0008544203478573159,0.0004052609058716275,0.24047234378683255,0.01661776124304709,4.39581608709657e-05,4.3760989425327586e-05,4.342803476088589e-05,4.356762266270081e-05,0.00025583212769964334,1.6703080593625868e-05,0.0051722498975917165,-30383.702804610122,True,,,,,,,,
0ALV,seg,4,north,2337,6.3983,68,-0.0009626699282967101,0.0004211230241364006,-0.000419776757433784,0.00011237174172346063,0.23154636133027665,0.015045664935966895,4.033361460919323e-05,4.015270082793543e-05,3.984719975937743e-05,3.997527801661925e-05,0.0002347376286641411,1.532583716200409e-05,0.004354464558361107,-30785.91481431368,True,,,,,,,,
0ALV,seg,4,up,2337,6.3983,68,-0.0010835291599830647,-0.0010449837916436887,-0.007470471891173519,0.00019358183263565074,0.9166890463861033,0.007927534751661717,0.00017117891358495705,0.00017041110180244454,0.00016911453214159193,0.00016965810596062455,0.0009962442652753972,6.504401305440789e-05,0.07843339303808126,-24029.53537131765,True,,,,,,,,
0ALV,segmean,-1,east,6707,18.3847,68,-0.004057795569194456,0.00044019383131781197,-0.0002573450015015395,0.0004604476735414459,0.24431776505459907,0.016267315458638184,,,,,,,,,True,0.016373,0.000148,18.4038,4,-0.00010568454136181474,-0.7140847389311807,True,
0ALV,segmean,-1,north,6707,18.3847,68,-0.0006328986908798026,0.00038361924729907323,-0.0002841456960954926,0.0002617643272813591,0.23162882761889705,0.014803860332677995,,,,,,,,,True,0.014896,0.00014,18.4038,4,-9.213966732200471e-05,-0.6581404808714623,True,
0ALV,segmean,-1,up,6707,18.3847,68,-0.002453244025823658,-0.00031187150906551036,-0.007913245420517906,-2.52930804165747e-05,0.9178998672652569,0.0081534642361306,,,,,,,,,True,0.008313,0.000601,18.4038,4,-0.00015953576386939887,-0.26545052224525606,True,
0AMB,whole,0,east,4090,11.2882,107,0.0006213009415455304,0.00027675527472036994,-0.002967641432677039,-0.0004374682748650771,-0.09890301920083053,0.01678212159294429,3.7649261871247755e-05,3.7472095970509896e-05,3.7352021667128884e-05,3.7487553732008775e-05,5.2906073334556755e-05,8.155743130456762e-06,0.011720200947118883,-52149.715335792025,True,0.016734,0.000197,11.2882,0,4.812159294429255e-05,0.24427204540250028,True,
0AMB,whole,0,north,4090,11.2882,107,0.0020210731518949016,7.07483050869588e-05,0.0034965700025517666,0.000865644685031614,0.6976903121625787,0.014933364568240645,3.7652253986141084e-05,3.747507400542652e-05,3.735499015933221e-05,3.749053299540627e-05,5.2910277960148435e-05,8.156391295102598e-06,0.011722063909607798,-52149.06526920143,True,0.014991,0.000181,11.2882,0,-5.763543175935602e-05,-0.3184277997754476,True,
0AMB,whole,0,up,4090,11.2882,107,9.408689381544785e-05,-0.0011394840049000483,0.006899405957046313,0.00014011504178877,0.043697543088194346,0.007366685276969135,0.00013584739910133263,0.00013520814282834144,0.0001347748864774202,0.00013526391807043602,0.00019089756616590234,2.942784099725546e-05,0.1525895462456218,-41652.98521414147,True,0.007188,0.000635,11.2882,0,0.00017868527696913473,0.2813941369592673,True,
0AME,whole,0,east,6179,17.1006,153,0.002048565993768935,0.0001572573180028959,-0.0018413626539938463,-0.00026751965675773774,0.6571261000911656,0.018053585219965498,2.154855196434587e-05,2.1675339673295284e-05,2.1761554222154956e-05,2.16251200967743e-05,3.0707349512559203e-05,3.1158621071594954e-06,0.008935235418563567,-83034.56652377959,True,0.017991,0.000107,17.1006,0,6.258521996549762e-05,0.584908597808389,True,
0AME,whole,0,north,6179,17.1006,153,0.00020985250503053566,0.00023791669008707688,0.0005467483542226077,-0.0004088876350374321,0.08343211358214002,0.01438891729580865,2.2786948265951264e-05,2.2921022470536753e-05,2.3012191773601213e-05,2.2867916772575463e-05,3.247210234288294e-05,3.2949308499781888e-06,0.009991763575855397,-82344.01004152844,True,0.014293,0.000108,17.1006,0,9.591729580864933e-05,0.8881231093393457,True,
0AME,whole,0,up,6179,17.1006,153,0.005722011642365899,0.0012809455927616253,0.003547078046129926,0.0005445708785591314,0.3633053570038756,0.00525626939304616,0.00010782727838856659,0.00010846171422498646,0.00010889312512333445,0.00010821041936920944,0.00015365718912083973,1.5591531691084166e-05,0.22373148419481792,-63135.44239678509,True,0.005468,0.000556,17.1006,0,-0.00021173060695383987,-0.38081044416158255,True,
0AMM,whole,0,east,6683,18.5572,165,-0.0018848207203886645,-0.0001321783915657794,0.0026272027916427036,-4.749440940783393e-05,0.9544743917675533,0.015189699211573973,3.129881016966161e-05,3.1425701889540045e-05,3.151538525943191e-05,3.1388858790440296e-05,4.4338068589824306e-05,4.160678981071522e-06,0.021993801952128283,-84315.46565699081,True,0.015205,0.000136,18.5572,0,-1.530078842602693e-05,-0.11250579725019803,True,
0AMM,whole,0,north,6683,18.5572,165,0.0005102377801517817,-0.00016470773231414866,0.000716447007571101,-0.0005652773005597396,0.6970828356985237,0.015038580958023157,3.687432512792018e-05,3.702382111545052e-05,3.712948052301375e-05,3.6980414851520366e-05,5.22363740941812e-05,4.9018550120365074e-06,0.030527610726357436,-82124.30470225665,True,0.01502,0.00015,18.5572,0,1.8580958023156277e-05,0.12387305348770852,True,
0AMM,whole,0,up,6683,18.5572,165,-0.00697818380664081,0.0011140604730215133,-0.0028945570279083435,0.00021557244159355169,0.20929493140104674,0.007510336637139332,0.00011339047310963842,0.00011385018106890961,0.00011417508925829384,0.00011371670454328133,0.00016062957495556875,1.5073459839643769e-05,0.2886674319068211,-67109.98467459714,True,0.007396,0.000538,18.5572,0,0.00011433663713933222,0.212521630370506,True,
0AMS,whole,0,east,3714,10.2971,99,0.0028574396628271584,0.00011708808984810013,0.0009140908626938596,0.00010817033490449941,0.04210780950768092,0.016926710821379587,4.504171217299193e-05,4.483368793670174e-05,4.460017306451851e-05,4.474800425082882e-05,6.315686796294063e-05,1.0692917005330257e-05,0.01379720190189794,-46387.39554757171,True,0.01696,0.00016,10.2971,0,-3.3289178620412446e-05,-0.20805736637757777,True,
0AMS,whole,0,north,3714,10.2971,99,-6.562577651999012e-05,0.00021649145292153678,0.0005742773368384432,0.00035766834392111875,0.9354195034651338,0.0142308478141559,3.2129310203536364e-05,3.198092163447063e-05,3.1814349996680784e-05,3.191980145075691e-05,4.505127590335821e-05,7.627508610805636e-06,0.007020435292606394,-48896.724688667484,True,0.014157,0.00015,10.2971,0,7.384781415590083e-05,0.4923187610393389,True,
0AMS,whole,0,up,3714,10.2971,99,-0.0011100970228441636,-0.0013052097003711308,0.0066363525804866855,0.0003097592811027423,0.8080661240538536,0.01025739635743445,0.0001501877100912443,0.00014949407119110863,0.00014871543596093017,0.00014920836631994368,0.00021059113693232967,3.565461084290751e-05,0.15340164927917915,-37441.87806481998,True,0.010392,0.000708,10.2971,0,-0.00013460364256554988,-0.19011813921687837,True,
0ANA,whole,0,east,6849,18.9596,168,-0.0006889483283848723,-0.0002457792627630917,-0.002541038321694725,-0.0002082477294839869,-0.3555323454692227,0.015961792223374318,2.7811028251121876e-05,2.781519207764048e-05,2.7874281563328165e-05,2.7865219514068095e-05,3.9374988731637084e-05,3.6098376954234155e-06,0.018153906181054284,-87893.15122618865,True,0.01596,0.000118,18.9596,0,1.7922233743195015e-06,0.015188333680673743,True,
0ANA,whole,0,north,6849,18.9596,168,0.0004764365652911783,-0.0007512297026936717,-0.00021774835745931958,-0.0003859987342439912,0.5025490577886327,0.015473006281804823,2.8955939837355133e-05,2.896027507836374e-05,2.9021797132749628e-05,2.9012362021224504e-05,4.0995960110314416e-05,3.758445829023981e-06,0.019679376084956773,-87340.5366888645,True,0.015368,0.000118,18.9596,0,0.00010500628180482377,0.8898837441086761,True,
0ANA,whole,0,up,6849,18.9596,168,0.006846757932989071,0.0007624168387256652,-0.0027969371232142394,-0.0005032978706854689,0.6375616710772541,0.008087919350608923,0.00011191151347746762,0.0001119282687057658,0.000112166044659758,0.00011212957899445629,0.00015844486375429085,1.4525978552646715e-05,0.29395816823847704,-68821.75650844244,True,0.008225,0.000517,18.9596,0,-0.00013708064939107686,-0.26514632377384306,True,
0ANG,whole,0,east,6616,18.2094,162,-0.0008684558480753169,-0.0005099055713048258,-0.0020404240610221607,-0.0003362988777104349,-0.900063885573682,0.016413484745364897,2.606673862241848e-05,2.6093797465866684e-05,2.6159166925278197e-05,2.6117338502336195e-05,3.692343230341789e-05,3.5212652781493507e-06,0.014898282685066822,-85980.06334334903,True,0.016484,0.000115,18.2094,0,-7.051525463510136e-05,-0.613176127261751,True,
0ANG,whole,0,north,6616,18.2094,162,-0.00036641647538485745,-0.0004553539765900185,-3.987294869484495e-05,-1.0002607889662676e-05,0.8871355370376921,0.014664576650798433,3.425240720064916e-05,3.4287963260714505e-05,3.4373860517547536e-05,3.4318896826234883e-05,4.8518399513722206e-05,4.627038845010995e-06,0.025724385715709133,-82366.44746307866,True,0.014701,0.000126,18.2094,0,-3.642334920156767e-05,-0.28907420001244183,True,
0ANG,whole,0,up,6616,18.2094,162,0.006741486723807972,0.0007377968187543646,-0.0029300237573397434,-0.0005714362220623112,0.7878493520333363,0.009067562747033962,0.00011664429492762332,0.00011676537872568841,0.00011705789612164287,0.0001168707209259777,0.00016522618305751108,1.5757073087371304e-05,0.29832511774459247,-66152.32192788864,True,0.008858,0.000538,18.2094,0,0.0002095627470339624,0.3895218346356179,True,
0ANS,whole,0,east,4098,11.3347,107,0.0023340206689131315,3.023936866793143e-05,0.0022908076957017932,0.0003561426053134498,0.926412186652883,0.017926712950469527,3.011326009696419e-05,2.9941506732003946e-05,2.9714299338591448e-05,2.9857655721919856e-05,4.2366067097808396e-05,6.49200268421897e-06,0.00748805265698875,-54095.73850178739,True,0.017923,0.00016,11.3347,0,3.7129504695254667e-06,0.023205940434534163,True,
